"state","year","republican","legprof_squire","exp_pupil10000_adj","mathscore4th","readscore4th","time","intercept","event"
"New Hampshire",2006,1,2.9,1.57288176958413,238.220909090909,227.715,0,1,0
"New Hampshire",2007,0,4.51666666666667,0.987321770633603,251.072,225.50225,8,1,0
"New Hampshire",2008,1,4.8,1.06387532845905,234.554090909091,224.8235,16,1,0
"New Hampshire",2009,1,3.3,1.4077760424963,229.665,227.715,24,1,0
"New Hampshire",2010,0,2.7,1.30695336502288,245.626,224,7,1,0
"New Hampshire",2011,1,2.83333333333333,1.51788578058925,229.665,226.181,15,1,0
"New Hampshire",2012,0,4.8,1.00099029806826,245,227.4682,20,1,0
"New Hampshire",2013,0,4.8,1.65530911371872,249,226.8246,29,1,0
"New Hampshire",2014,1,2.76666666666667,1.60311495929625,243.11,229.145,18,1,0
"New Hampshire",2015,1,4.1,1.22207075824644,245,232,29,1,0
"New Hampshire",2016,0,3.95,1.65530911371872,236.998636363636,224.8235,18,1,0
"New Hampshire",2017,0,3.4,0.921518068140089,229.665,226.8246,26,1,0
"New Hampshire",2018,0,3,1.30695336502288,240.665454545455,226.5,9,1,0
"New Hampshire",2019,1,2.8,1.64609283734256,229.665,227.715,7,1,0
"New Jersey",1989,0,2,1,141,123,0,1,0
"New Jersey",1990,0,21,1,120,177,0,1,0
"New Jersey",1991,0,5,1,174,61,0,1,0
"New Jersey",1992,0,7,1,73,29,0,1,0
"New Jersey",1993,0,15,1,160,45,0,1,0
"New Jersey",1994,0,3,1,197,145,0,1,0
"New Jersey",1995,0,3,1,197,188,0,1,0
"New Jersey",1996,0,20,1,98,157,0,1,0
"New Jersey",1997,0,20,1,107,156,0,1,0
"New Jersey",1998,0,6,1,46,59,0,1,0
"New Jersey",1999,0,23,1,14,39,0,1,0
"New Jersey",2000,0,4,1,80,149,0,1,0
"New Jersey",2001,0,25,1,8,128,0,1,0
"New Jersey",2002,0,11,1,86,125,0,1,0
"New Jersey",2003,0,22,1,135,183,0,1,0
"New Jersey",2004,0,1,1,181,175,0,1,0
"New Jersey",2005,0,2,1,37,63,0,1,0
"New Jersey",2006,0,17,1,41,113,0,1,0
"New Jersey",2007,0,2,1,223,84,0,1,0
"New Jersey",2008,0,26,1,215,29,0,1,0
"New Jersey",2009,0,21,1,16,102,0,1,0
"New Jersey",2010,0,6,1,68,70,0,1,0
"New Jersey",2011,0,9,1,138,181,0,1,0
"New Jersey",2012,0,26,1,144,58,0,1,0
"New Jersey",2013,0,13,1,150,53,0,1,0
"New Jersey",2014,0,6,1,195,202,0,1,0
"New Jersey",2015,0,17,1,148,220,0,1,0
"New Jersey",2016,0,20,1,133,80,0,1,0
"New Jersey",2017,0,9,1,91,16,0,1,0
"New Jersey",2018,0,18,1,86,159,0,1,0
"New Jersey",2019,0,15,1,193,17,0,1,0
"New Mexico",1989,0,14,0.835601866403208,232.92,206.5,1,1,0
"New Mexico",1990,0,10.6857142857143,1.05775680243269,213.5715,204.9885,28,1,0
"New Mexico",1991,0,9.4,0.952489957974367,233,206.185,17,1,0
"New Mexico",1992,0,10.9166666666667,0.835601866403208,230,208,20,1,0
"New Mexico",1993,0,10.0428571428571,0.641081195228638,233,204.7025,19,1,0
"New Mexico",1994,0,13,0.976733656758559,213.299,210.738,11,1,0
"New Mexico",1995,0,9.61428571428571,0.860878786566014,226.0455,206,29,1,0
"New Mexico",1996,0,14,0.813864879831723,213.299,204.78575,20,1,0
"New Mexico",1997,0,13,1.00725503378892,230.03,209.212,15,1,0
"New Mexico",1998,0,12.5,0.773109983236575,232.92,209.639,25,1,0
"New Mexico",1999,0,9.7,0.956276921617318,219.504,203.185,20,1,0
"New Mexico",2000,0,13,0.731390215215995,228.064,210.738,20,1,0
"New Mexico",2001,0,13,1.00725503378892,233,210.738,18,1,0
"New Mexico",2002,0,9.4,1.01190703365789,213.299,206.843,29,1,0
"New Mexico",2003,0,14,0.929819487380042,224.027,204.61925,2,1,0
"New Mexico",2004,0,13.5,1.07613025901887,213.299,206.5,5,1,0
"New Mexico",2005,0,9.45,0.773109983236575,213.299,208,14,1,0
"New Mexico",2006,0,11.5,0.641081195228638,213.70775,207.501,14,1,0
"New Mexico",2007,0,10.9833333333333,1.00725503378892,230,205.527,28,1,0
"New Mexico",2008,0,14,0.835601866403208,213.299,208.014,7,1,0
"New Mexico",2009,0,11.5,0.682846547316079,213.299,204.536,7,1,0
"New Mexico",2010,0,10.0428571428571,0.682846547316079,229.047,210.738,1,1,0
"New Mexico",2011,0,9.45,0.929819487380042,223.2725,207.007,15,1,0
"New Mexico",2012,0,9.82857142857143,0.641081195228638,229.047,206.843,11,1,0
"New Mexico",2013,0,9.75,0.682846547316079,231,206.792,10,1,0
"New Mexico",2014,0,10.9666666666667,0.962248799259751,216.49,204.9885,0,1,0
"New Mexico",2015,0,10.9,1.00725503378892,224.027,209.639,7,1,0
"New Mexico",2016,0,12,0.813864879831723,213.752,205.527,17,1,0
"New Mexico",2017,0,9.6,0.696262894345868,213.66,207.646,23,1,0
"New Mexico",2018,0,9.82857142857143,0.944938105178426,213.752,204.536,0,1,0
"New Mexico",2019,0,14,0.835601866403208,213.299,206.185,24,1,0
"New York",1989,0,49.5,2.27100617690977,237.052,218.9335,1,1,0
"New York",1990,0,55.1,1.76499984381008,218.446,224.0605,22,1,0
"New York",1991,0,58.7,1.89311783327518,240,217.17775,21,1,0
"New York",1992,0,54.7333333333333,2.27100617690977,218.446,223,12,1,0
"New York",1993,0,51.5,1.55527523088613,237.52,223,0,1,0
"New York",1994,0,57.6666666666667,2.27100617690977,241.592,224,25,1,0
"New York",1995,0,49,1.4877800013063,239.0805,224.369,14,1,0
"New York",1996,0,51.5,1.48627309497207,224.51275,224.369,17,1,0
"New York",1997,0,51,1.4877800013063,242.543,215.422,17,1,0
"New York",1998,0,43,1.55553046692181,225.139,224,7,1,0
"New York",1999,0,49,2.04627116581839,241.592,224.0605,12,1,0
"New York",2000,0,51,1.55527523088613,224.51275,214.50175,11,1,0
"New York",2001,0,57.6666666666667,2.39059647106529,225.139,214.625,10,1,0
"New York",2002,0,64.1,2.32302796020383,237.52,224.0605,0,1,1
"North Carolina",1989,0,22.8333333333333,0.92900205761271,245,218.615,11,1,0
"North Carolina",1990,0,18.95,0.906485740151997,224.325,215.08425,18,1,0
"North Carolina",1991,0,18.6,0.92900205761271,244.5,211.546,14,1,0
"North Carolina",1992,1,18.9666666666667,0.938077586209751,242.698,212.901,19,1,0
"North Carolina",1993,0,18,0.926076332493755,212.884,215.08425,17,1,0
"North Carolina",1994,0,18.95,0.800495179901767,244.518,221.6785,25,1,0
"North Carolina",1995,0,18.95,0.916184188346414,241.427,219.296,7,1,0
"North Carolina",1996,0,15.6,0.794297682280315,241.236,218.615,26,1,0
"North Carolina",1997,0,18.6,0.782321431409447,244,224,18,1,0
"North Carolina",1998,0,18,0.781281388734293,243.778,221.221,18,1,0
"North Carolina",1999,0,19.625,1.02895395567251,241.638,211.546,16,1,0
"North Carolina",2000,0,14.9,0.906485740151997,225.71925,214.358,7,1,0
"North Carolina",2001,0,19.9333333333333,0.841904375710971,244.759,215.08425,3,1,0
"North Carolina",2002,0,18.9,0.951944688009648,244.518,213.99375,13,1,1
"North Dakota",1989,1,11.2,0.844007947569192,245.173,225.516,7,1,0
"North Dakota",1990,1,11.2,1.17905948518804,228.663,225,6,1,0
"North Dakota",1991,1,11.2,1.05388170609083,230.904,224.811,14,1,0
"North Dakota",1992,1,10.15,0.844007947569192,230.36,225.239,6,1,0
"North Dakota",1993,0,5.95,0.728413008262719,230.34375,225.516,23,1,0
"North Dakota",1994,1,4.96666666666667,1.03454288851699,230.632,222,15,1,0
"North Dakota",1995,1,5.3,0.716651134027262,244.5,221,6,1,0
"North Dakota",1996,1,8.05,0.731734351729266,230.34375,226.325,7,1,0
"North Dakota",1997,1,9.1,0.810756510790212,230.632,225.239,16,1,0
"North Dakota",1998,1,5.2,0.751254275959601,237.577,223.5,21,1,0
"North Dakota",1999,1,5.06666666666667,0.734877515344985,228.663,225.239,19,1,0
"North Dakota",2000,1,5.4,0.716651134027262,244,223.592,8,1,0
"North Dakota",2001,1,6.8625,1.35318509648737,245.173,225.516,5,1,0
"North Dakota",2002,1,11.2,1.17905948518804,245.416,226.146,11,1,0
"North Dakota",2003,1,5.6,0.942234282445223,246,225.516,11,1,0
"North Dakota",2004,1,7.075,0.74879772783003,242.737,224.5,17,1,0
"North Dakota",2005,1,4.93333333333333,0.716651134027262,245.5,225.967,2,1,0
"North Dakota",2006,1,5.3,1.35318509648737,242.737,224.00375,16,1,0
"North Dakota",2007,1,5.4,1.03374652425392,230.632,224,27,1,0
"North Dakota",2008,1,5.6,1.05388170609083,230.088,225.516,5,1,0
"North Dakota",2009,0,11.2,1.05388170609083,228.663,223.5,22,1,0
"North Dakota",2010,1,5.7,0.743743347272732,230.904,224.811,27,1,0
"North Dakota",2011,1,5.95,0.731734351729266,229.816,224.82725,14,1,0
"North Dakota",2012,1,5.06666666666667,1.36249518843384,245.19,225.516,1,1,0
"North Dakota",2013,1,5.3,0.815779059381387,228.663,225.516,26,1,0
"North Dakota",2014,1,5.5,1.21429222116646,242.737,223.2265,6,1,0
"North Dakota",2015,1,5.06666666666667,1.35318509648737,230.34375,226.325,24,1,0
"North Dakota",2016,1,5.06666666666667,0.734877515344985,230.34375,223.797875,19,1,0
"North Dakota",2017,0,11.2,0.728413008262719,230.632,224.4155,0,1,0
"North Dakota",2018,0,11.2,1.17905948518804,245.156,225.033125,28,1,0
"North Dakota",2019,1,6.225,0.831186499295609,230.36,225.967,7,1,0
"Ohio",1989,1,31.3428571428571,0.984347638928926,239.944,218.3832,0,1,0
"Ohio",1990,0,30.4,0.95706119786701,243.3195,219.3964,11,1,0
"Ohio",1991,1,30.4,0.920886814343191,228.596,222.533,8,1,0
"Ohio",1992,1,32.375,1.23810521600213,218.712,221.4228,5,1,0
"Ohio",1993,1,31.0285714285714,0.927253677297061,227.184,220.4096,1,1,0
"Ohio",1994,1,31.675,0.927253677297061,227.184,218.3832,10,1,0
"Ohio",1995,1,32.2,0.899961735032966,218.712,222.533,18,1,0
"Ohio",1996,1,32.55,1.07796635167607,218.712,217.37,10,1,0
"Ohio",1997,1,31.3428571428571,0.952807912498161,239.944,222.533,3,1,0
"Ohio",1998,1,31.92,0.984347638928926,235.190666666667,218.8898,16,1,0
"Ohio",1999,1,31.3428571428571,1.22050304531621,235.190666666667,225.667,12,1,0
"Ohio",2000,1,32.725,0.899961735032966,243.3195,224.1,1,1,0
"Ohio",2001,1,30.5571428571429,1.24740076803443,230.008,220.4096,17,1,0
"Ohio",2002,1,30.7142857142857,1.23810521600213,243.3195,217.37,11,1,0
"Ohio",2003,1,36.48,1.23810521600213,218.712,222.533,16,1,0
"Ohio",2004,1,32.55,0.927253677297061,221.536,217.37,12,1,0
"Ohio",2005,0,31.5,0.984347638928926,242.106,221.9294,3,1,0
"Ohio",2006,1,34.96,0.918338718203912,218.712,225.667,0,1,0
"Ohio",2007,0,33.44,1.03165442828758,242.106,225.667,8,1,0
"Ohio",2008,1,31.5,0.920886814343191,218.712,219.903,13,1,0
"Ohio",2009,1,31.3428571428571,0.952807912498161,225.772,217.37,13,1,0
"Ohio",2010,0,36.48,0.970434964598453,221.536,220.4096,3,1,0
"Ohio",2011,0,31.85,1.12929110223703,239.944,222.1995,17,1,0
"Ohio",2012,1,30.8714285714286,0.984347638928926,243.3195,220.9162,12,1,0
"Ohio",2013,0,32.2,0.952807912498161,222.948,221.9294,11,1,0
"Ohio",2014,0,32.55,1.07796635167607,218.712,219.903,15,1,0
"Ohio",2015,1,31.675,0.920886814343191,239.944,217.37,8,1,0
"Ohio",2016,1,30.7142857142857,1.23810521600213,218.712,224.1,18,1,0
"Ohio",2017,0,31.3428571428571,1.22613917283326,218.712,225.667,5,1,0
"Ohio",2018,1,31.3428571428571,1.07796635167607,221.536,217.37,10,1,0
"Ohio",2019,1,32.2,0.984347638928926,243.3195,222.436,0,1,0
"Oklahoma",1989,1,22.675,0.782743411885437,238.2145,220.277,20,1,0
"Oklahoma",1990,1,18.7857142857143,0.926321314894549,227.308,215.478,22,1,0
"Oklahoma",1991,0,18.6,0.782743411885437,220.32,220.277,28,1,0
"Oklahoma",1992,0,18.6,0.792359605716938,225.519,219.5,21,1,0
"Oklahoma",1993,0,20.5,0.847499979072139,222.025,216.2695,9,1,0
"Oklahoma",1994,0,19.7,0.849693038701741,221.59875,219.211,9,1,0
"Oklahoma",1995,0,18.7714285714286,0.825462318242102,220.32,219.5,18,1,0
"Oklahoma",1996,0,19.575,0.842494644729363,222.45125,217,2,1,0
"Oklahoma",1997,0,21.9,0.926321314894549,229.097,216.3345,6,1,0
"Oklahoma",1998,0,18.7857142857143,0.812493531426818,237.429,213.72,16,1,0
"Oklahoma",1999,0,20.5,0.748366788799092,238.5,216.5,26,1,0
"Oklahoma",2000,1,18.7142857142857,0.782743411885437,239,217,24,1,0
"Oklahoma",2001,1,22.9,0.799163578848879,223.30375,215.4085,17,1,0
"Oklahoma",2002,0,19.7,0.750094051915011,223.73,219.566333333333,24,1,0
"Oklahoma",2003,0,19.7,0.694150994092016,231.526,219.566333333333,18,1,0
"Oklahoma",2004,0,18.4,0.856029118381428,239.5,219.5,15,1,0
"Oklahoma",2005,1,22.9,0.902210988802239,227.308,219.744,16,1,0
"Oklahoma",2006,0,18.7571428571429,0.742615604158768,223.30375,215.4085,3,1,0
"Oklahoma",2007,0,18.2,0.649237349245346,222.8775,219.566333333333,17,1,0
"Oklahoma",2008,1,18.5,0.856029118381428,239.5,217.0735,19,1,0
"Oklahoma",2009,0,22.9,0.84653742126597,229.097,215.478,19,1,0
"Oklahoma",2010,0,18.1,0.926321314894549,237.105,216,20,1,0
"Oklahoma",2011,0,18.8,0.72269871056064,229.097,213.328,18,1,0
"Oklahoma",2012,1,19.7,0.649237349245346,222.45125,220.277,19,1,0
"Oklahoma",2013,1,19.7,0.810612389951474,237.105,216.3345,24,1,1
"Oregon",1989,0,21.4,1.16733766514378,240,217.615,8,1,0
"Oregon",1990,0,16.1166666666667,1.1196295518803,228.044666666667,217.615,19,1,0
"Oregon",1991,0,21.4,1.20413127623209,223.476,215.017,7,1,0
"Oregon",1992,0,16.9833333333333,1.0766527038399,238.325,217.291,12,1,0
"Oregon",1993,0,21.4,1.0181991665353,235.5,219.5,2,1,0
"Oregon",1994,0,17.175,1.01217171837747,240,216.5795,11,1,0
"Oregon",1995,0,17.175,0.986072213117761,239,211.557,17,1,0
"Oregon",1996,0,20.7,1.11629110005333,223.914,216.5795,5,1,0
"Oregon",1997,0,16.7666666666667,1.07730422737062,223.914,216.44,16,1,0
"Oregon",1998,0,21.4,1.00894979027262,223.476,211.557,6,1,0
"Oregon",1999,0,15.7285714285714,1.02062744992947,238.325,211.557,18,1,0
"Oregon",2000,0,16.7666666666667,1.15707924794931,223.476,217.2575,29,1,0
"Oregon",2001,0,21.4,1.02062744992947,223.476,217.72,19,1,0
"Oregon",2002,0,21.4,1.01552703128971,236,211.557,9,1,0
"Oregon",2003,0,21.4,1.22775784881805,237.3155,216.5795,23,1,0
"Oregon",2004,0,17.2,1.17628160216468,223.695,211.557,12,1,0
"Oregon",2005,0,21.4,1.00895180314428,235.5,218,11,1,0
"Oregon",2006,0,15.4714285714286,1.22775784881805,228.044666666667,216.9,15,1,0
"Oregon",2007,0,15.7285714285714,1.01217171837747,223.476,211.557,25,1,0
"Oregon",2008,0,17.9,1.16733766514378,239,211.557,9,1,0
"Oregon",2009,0,15.3857142857143,1.1196295518803,238,216.44,5,1,0
"Oregon",2010,0,16.55,1.12624949388271,223.476,211.557,16,1,0
"Oregon",2011,0,16.9833333333333,1.20413127623209,223.476,215.747,9,1,0
"Oregon",2012,0,17.9,1.12624949388271,238.457,211.557,29,1,0
"Oregon",2013,0,21.4,1.11629110005333,223.476,216.5795,10,1,0
"Oregon",2014,0,15.3,1.1333660749921,223.8045,218,30,1,0
"Oregon",2015,0,20,1.07730422737062,236.306,211.557,26,1,0
"Oregon",2016,0,16.8,1.09691658775025,237.036,219.937,30,1,0
"Oregon",2017,0,15.8142857142857,1.08552093150493,236.306,211.557,8,1,0
"Oregon",2018,0,21.4,1.14431296777174,238.325,211.557,16,1,0
"Oregon",2019,0,20.7,1.08552093150493,237.3155,219.5,22,1,0
"Pennsylvania",1989,0,28.3,1.41976548012266,227.602714285714,215.268,16,1,0
"Pennsylvania",1990,0,33.9,1.16451507151829,225.7355,220.693,17,1,0
"Pennsylvania",1991,1,43.7666666666667,1.17562049530765,243,226,0,1,0
"Pennsylvania",1992,0,29.9,1.41976548012266,245.655,222.772,7,1,0
"Pennsylvania",1993,0,30.95,1.18468494445861,224.306,220.693,17,1,0
"Pennsylvania",1994,0,28.3,1.2773956014637,225.259,217.952,2,1,0
"Pennsylvania",1995,1,28.9625,1.50383394975108,245.655,220.636,19,1,0
"Pennsylvania",1996,1,44.8,1.52682459298671,224.306,218.698,9,1,0
"Pennsylvania",1997,0,33.9,1.47826764675722,244.001,220.693,2,1,0
"Pennsylvania",1998,1,40.9,1.1439320915778,243.5,218.698,23,1,0
"Pennsylvania",1999,1,29.9,1.16228498783932,244.001,222.772,11,1,0
"Pennsylvania",2000,0,29.625,1.59029862172969,244,226,13,1,0
"Pennsylvania",2001,1,32.275,1.16917650249666,224.306,218.623,15,1,0
"Pennsylvania",2002,0,30.95,1.53323791758405,231.774857142857,215.268,13,1,0
"Pennsylvania",2003,0,45.5666666666667,1.47826764675722,234.556285714286,226,14,1,0
"Pennsylvania",2004,1,33.1,1.41976548012266,243,223.679,18,1,0
"Pennsylvania",2005,1,33.9,1.13411051674485,227.602714285714,227,10,1,0
"Pennsylvania",2006,1,33.9,1.41976548012266,230.384142857143,220.693,3,1,0
"Pennsylvania",2007,1,45.5666666666667,1.52423102649656,244.001,227,11,1,0
"Pennsylvania",2008,0,43.7666666666667,1.09846885130656,227.602714285714,220.636,19,1,0
"Pennsylvania",2009,0,33.1,1.41396332233533,235.947,220.693,8,1,0
"Pennsylvania",2010,1,29.625,1.16228498783932,225.259,215.268,0,1,0
"Pennsylvania",2011,0,40.9,1.59029862172969,238.26,220.693,25,1,0
"Pennsylvania",2012,1,33.9,1.52423102649656,225.259,215.268,25,1,0
"Pennsylvania",2013,0,44.8,1.14530959613951,235.947,215.939,19,1,0
"Pennsylvania",2014,0,41.7,1.1439320915778,243,226.618,15,1,0
"Pennsylvania",2015,0,31.5,1.16917650249666,228.993428571429,220.636,5,1,0
"Pennsylvania",2016,0,41.7,1.10461379636949,224.306,220.693,2,1,0
"Pennsylvania",2017,0,41.7,1.21618422726888,225.259,227,7,1,0
"Pennsylvania",2018,0,43.2333333333333,1.18468494445861,238.26,226,25,1,0
"Pennsylvania",2019,0,47.9,1.39484625961497,224.306,218.698,13,1,0
"Rhode Island",1989,0,13.35,1.76293594693945,237.3225,222.705,9,1,0
"Rhode Island",1990,0,16.7,1.14367093796691,238.767,216.615,18,1,0
"Rhode Island",1991,0,15.6,1.86172889117485,220.418,219.94,29,1,0
"Rhode Island",1992,0,13.925,1.80569155656568,228.222,218.3205,0,1,0
"Rhode Island",1993,0,20,1.80569155656568,238.767,216.615,8,1,0
"Rhode Island",1994,0,18.9,1.30600628667295,238,219.624,0,1,0
"Rhode Island",1995,0,13.925,1.51913360402501,222.244,221.5,1,1,0
"Rhode Island",1996,0,13.3333333333333,1.19837810065228,215.449,216.615,27,1,0
"Rhode Island",1997,0,13.4875,1.82021580830324,220.418,217.6005,11,1,0
"Rhode Island",1998,0,12.1571428571429,1.19837810065228,215.449,222.705,19,1,0
"Rhode Island",1999,0,14.3625,1.27435955870044,238.5,218.913,0,1,0
"Rhode Island",2000,0,13.4,1.2497175653633,224.07,218.913,29,1,0
"Rhode Island",2001,0,11.5857142857143,1.51913360402501,219.17575,216.44,7,1,0
"Rhode Island",2002,0,12.4428571428571,1.58773192135065,230.298,217.6005,20,1,0
"Rhode Island",2003,0,12.7285714285714,1.33960644518914,219.17575,219.94,20,1,0
"Rhode Island",2004,0,18.9,1.14752970443616,241.625,221.5,16,1,0
"Rhode Island",2005,0,12.1571428571429,1.86172889117485,239,216.615,24,1,0
"Rhode Island",2006,0,13.3333333333333,1.30600628667295,237.3225,216.615,1,1,0
"Rhode Island",2007,0,20,1.80569155656568,215.449,225,22,1,0
"Rhode Island",2008,0,18.9,1.73444969678443,220.418,216.615,15,1,0
"Rhode Island",2009,0,13.4875,1.74856360116058,226.146,216.615,24,1,0
"Rhode Island",2010,0,13.3,1.61167614015641,241.3125,218.755,29,1,0
"Rhode Island",2011,0,13.3833333333333,1.77215358426967,231.8675,216.615,29,1,0
"Rhode Island",2012,0,20,1.22113234951381,220.418,220.733,20,1,0
"Rhode Island",2013,0,20,1.19837810065228,224.07,218.3205,10,1,0
"Rhode Island",2014,0,14.5,1.79523186631787,220.418,222.5935,20,1,0
"Rhode Island",2015,0,13.3666666666667,1.61167614015641,238,220.733,10,1,0
"Rhode Island",2016,0,12.1571428571429,1.41175061066378,222.244,222.705,12,1,0
"Rhode Island",2017,0,20,1.38198505277419,221.331,216.494,11,1,1
"South Carolina",1989,0,16.0166666666667,1.1470848549979,219.869,209.716,22,1,0
"South Carolina",1990,0,15.6,0.910577938054992,237,210.0895,0,1,0
"South Carolina",1991,0,15.425,0.970379409490993,218.20025,214.8895,30,1,0
"South Carolina",1992,1,14.8666666666667,1.00204341020421,235.793,203.416,21,1,0
"South Carolina",1993,0,15.6,1.05294057373298,237.303,213,27,1,0
"South Carolina",1994,0,13.1857142857143,0.735497849760719,212.8455,209.716,24,1,0
"South Carolina",1995,1,15.6,0.970379409490993,225.177,207.47875,1,1,0
"South Carolina",1996,1,15.6,0.735497849760719,219.869,214.808,22,1,0
"South Carolina",1997,1,16.1,1.03021424572572,212.8455,214.808,26,1,1
"South Dakota",1989,1,6.45,0.747845323609152,237.265,222.273,2,1,0
"South Dakota",1990,1,7.4,0.732993332396213,237.265,222.273,9,1,0
"South Dakota",1991,1,8.075,0.738751017579833,237.265,222.273,1,1,0
"South Dakota",1992,1,6.5,0.706881055303606,237.265,222.273,7,1,0
"South Dakota",1993,1,6.725,0.696848616150143,237.265,222.273,10,1,0
"South Dakota",1994,1,6.95,0.807108883085817,237.265,222.273,7,1,0
"South Dakota",1995,1,6.425,0.72778816933611,237.265,222.273,0,1,0
"South Dakota",1996,1,8.075,0.72778816933611,237.265,222.273,5,1,0
"South Dakota",1997,1,7.4,0.773204482987844,237.265,222.273,8,1,0
"South Dakota",1998,1,6.5,0.807108883085817,237.265,222.273,6,1,0
"South Dakota",1999,1,6.5,0.696848616150143,237.265,222.273,2,1,0
"South Dakota",2000,1,7.625,0.738751017579833,237.265,222.273,0,1,0
"South Dakota",2001,1,7.625,0.72778816933611,237.265,222.273,6,1,0
"South Dakota",2002,1,6.95,0.706881055303606,237.265,222.273,5,1,0
"South Dakota",2003,0,6.95,0.747845323609152,237.265,222.273,0,1,0
"South Dakota",2004,1,6.425,0.706881055303606,237.265,222.273,10,1,0
"South Dakota",2005,1,6.95,0.807108883085817,237.265,222.273,0,1,0
"South Dakota",2006,1,6.95,0.696848616150143,237.265,222.273,10,1,0
"South Dakota",2007,0,7.625,0.738751017579833,237.265,222.273,7,1,0
"South Dakota",2008,1,7.85,0.692820365842654,237.265,222.273,3,1,0
"South Dakota",2009,1,6.45,0.692820365842654,237.265,222.273,3,1,0
"South Dakota",2010,1,6.425,0.747845323609152,237.265,222.273,2,1,0
"South Dakota",2011,1,6.45,0.747845323609152,237.265,222.273,2,1,0
"South Dakota",2012,1,6.5,0.696848616150143,237.265,222.273,6,1,0
"South Dakota",2013,1,6.45,0.706881055303606,237.265,222.273,10,1,0
"South Dakota",2014,1,7.625,0.738751017579833,237.265,222.273,8,1,0
"South Dakota",2015,0,8.075,0.72778816933611,237.265,222.273,2,1,0
"South Dakota",2016,1,6.95,0.72778816933611,237.265,222.273,3,1,0
"South Dakota",2017,1,6.425,0.747845323609152,237.265,222.273,10,1,0
"South Dakota",2018,1,8.075,0.72778816933611,237.265,222.273,7,1,0
"South Dakota",2019,1,6.475,0.692820365842654,237.265,222.273,0,1,0
"Tennessee",1989,1,12.825,0.935390271575539,219.5115,212.137,19,1,0
"Tennessee",1990,0,11.6666666666667,0.866795964456664,231.688,217.32,21,1,0
"Tennessee",1991,0,11.6666666666667,0.906456821542037,210.948,214.985,18,1,0
"Tennessee",1992,0,13.275,0.935390271575539,236.4505,212.137,18,1,0
"Tennessee",1993,0,12.15,0.934055617250581,222.483,211.948,17,1,0
"Tennessee",1994,0,11.7333333333333,0.935390271575539,236.4505,211.796,8,1,0
"Tennessee",1995,0,12.25,0.82913281564494,210.948,214.985,22,1,0
"Tennessee",1996,1,11.7,0.863726972343133,231.825,215.689,20,1,0
"Tennessee",1997,0,11.6666666666667,0.81241051591979,232.754,212.531,18,1,0
"Tennessee",1998,1,11.8,0.82913281564494,236.4505,211.948,3,1,0
"Tennessee",1999,0,11.6,0.8514710095427,215.062,215.749,0,1,0
"Tennessee",2000,0,11.7333333333333,0.634743526115597,225.119,212.137,23,1,0
"Tennessee",2001,0,11.7333333333333,0.935390271575539,210.948,212.531,15,1,0
"Tennessee",2002,0,11.6571428571429,0.587331891198321,232.901,211.796,13,1,0
"Tennessee",2003,0,12.7,0.648549363001517,219.34375,215.749,20,1,0
"Tennessee",2004,1,11.6571428571429,0.940760497321556,222.483,213.0845,20,1,0
"Tennessee",2005,1,11.6857142857143,0.974129520675192,231.688,211.97975,18,1,0
"Tennessee",2006,0,11.6285714285714,0.863726972343133,219.34375,217.32,9,1,0
"Tennessee",2007,1,11.7,0.752617539216527,225.119,215.749,20,1,0
"Tennessee",2008,0,12.25,0.866795964456664,210.948,215.749,9,1,0
"Tennessee",2009,0,11.6714285714286,0.65223645793768,225.119,217.32,1,1,0
"Tennessee",2010,0,11.6142857142857,0.648549363001517,227.755,211.948,23,1,0
"Tennessee",2011,0,13.05,0.822736979167752,219.5115,217.32,10,1,0
"Tennessee",2012,0,12.25,0.822736979167752,225.119,212.1635,5,1,0
"Tennessee",2013,0,12.6,0.8514710095427,217.119,212.137,22,1,0
"Tennessee",2014,0,11.7,0.627762333582244,210.948,216.2435,17,1,0
"Tennessee",2015,0,12.6,0.82913281564494,232.2895,211.948,8,1,0
"Tennessee",2016,0,11.6,0.648549363001517,219.176,213.2195,19,1,0
"Tennessee",2017,0,12.6,0.974129520675192,219.67925,211.97975,1,1,0
"Tennessee",2018,0,13.275,0.82913281564494,236.4505,216.738,14,1,0
"Tennessee",2019,0,12.6,0.82913281564494,210.948,215.689,11,1,0
"Texas",1989,1,20.45,0.921242747430833,241.991,212.505,19,1,0
"Texas",1990,0,22.6,1.03971130617626,241.551,218,0,1,0
"Texas",1991,1,23.4,0.958099685778924,217.919,217.6605,18,1,0
"Texas",1992,0,21,0.945852602121843,228.713,212.505,5,1,0
"Texas",1993,0,21.5,0.957293750168904,241.4025,212.505,15,1,0
"Texas",1994,0,21.0428571428571,1.01167915931554,243,218.734,7,1,0
"Texas",1995,0,21.4,0.946877742354257,241.991,214.154,14,1,0
"Texas",1996,1,20.0833333333333,1.03971130617626,239.6485,217,14,1,0
"Texas",1997,1,20.3571428571429,0.946877742354257,229.9955,216.932,20,1,0
"Texas",1998,0,20.8166666666667,0.892048975724135,226.0145,219.231,12,1,0
"Texas",1999,1,20.8166666666667,0.9830190484229,241.991,212.505,8,1,0
"Texas",2000,1,19.9,0.79385531112022,241.551,218.321,14,1,0
"Texas",2001,0,20.8142857142857,0.85983588717962,235.296666666667,215.543,21,1,0
"Texas",2002,0,20.3571428571429,0.981204993785163,233.287333333333,217.6605,14,1,0
