"state","year","traditional","nborsstd","prevadoptstd","complexity","igrole","regov","unified","perdemstd","incpcadjstd","exppcadjstd","logpopstd","collegstd","perurbanstd","profstd","traditional_nborsstd","traditional_prevadoptstd","traditional_complexity","traditional_igrole","traditional_regov","traditional_unified","traditional_perdemstd","traditional_incpcadjstd","traditional_exppcadjstd","traditional_logpopstd","traditional_collegstd","traditional_perurbanstd","traditional_profstd","intercept","event","billnum"
"CT",1982,0,-0.745413601398468,0.912441730499268,0,0,0,0,-0.00825522933155298,-0.107023574411869,-0.243592843413353,0.094713531434536,-0.406542390584946,0.857548892498016,-0.0460897013545036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1983,0,-0.745413601398468,0.912441730499268,0,0,1,0,-0.00825522933155298,0.657061100006104,1.44183576107025,0.195327594876289,1.17256569862366,0.952369809150696,-0.570437788963318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1984,0,-0.745413601398468,0.912441730499268,0,0,0,1,0.195963248610497,2.42890477180481,0.0641547590494156,0.101631857454777,1.3375016450882,0.702328622341156,-0.570437788963318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1985,0,-0.745413601398468,0.747941017150879,0,0,0,1,0.1364376693964,1.98817813396454,-0.372563600540161,0.052411824464798,-0.469156950712204,0.954561591148376,-0.468557924032211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1986,0,-0.745413601398468,1.02210891246796,0,0,0,1,-0.0545020960271358,0.165942698717117,-0.291896820068359,0.094713531434536,1.17256569862366,0.857548892498016,-0.283321857452393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1987,0,-0.745413601398468,1.02210891246796,0,0,0,0,0.195963248610497,2.10244202613831,-0.243592843413353,0.113013073801994,1.25503373146057,0.857548892498016,-0.406812578439713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1988,0,-0.745413601398468,0.967275321483612,0,0,0,0,-0.228957980871201,0.413894087076187,0.180588886141777,0.119586728513241,1.3375016450882,0.910080015659332,-0.345067203044891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1989,0,-0.745413601398468,1.02210891246796,0,0,0,0,-0.0545020960271358,1.4935542345047,-0.145155668258667,0.0830054581165314,2.31184482574463,0.876951456069946,-0.406812578439713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1990,0,-0.745413601398468,0.912441730499268,0,0,0,1,-0.00825522933155298,1.4935542345047,1.13780879974365,0.0738356560468674,0.67775821685791,0.934835493564606,-0.396521687507629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1991,0,-0.745413601398468,1.02210891246796,0,0,1,0,-0.228957980871201,2.21901059150696,-0.291896820068359,0.119586728513241,1.90714108943939,0.950178027153015,0.0221551656723022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1992,0,-0.745413601398468,0.747941017150879,0,0,0,1,0.301875084638596,3.17832112312317,0.952474117279053,0.0738356560468674,1.09009778499603,0.903633236885071,-0.137082859873772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1993,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.469455003738403,0.494286090135574,-0.355096071958542,0.0713472664356232,-0.406542390584946,0.900409877300262,-0.419161647558212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1994,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.116748042404652,1.98817813396454,1.32058763504028,0.139144703745842,0.244037970900536,0.682926058769226,-0.396521687507629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1995,0,-0.745413601398468,0.912441730499268,0,0,1,0,0.113543070852757,0.182194605469704,-0.355096071958542,0.078421451151371,0.569328129291534,0.915756523609161,-0.221576496958733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1996,0,-0.745413601398468,1.02210891246796,0,0,1,1,0.469455003738403,0.271946609020233,-0.372563600540161,0.145971298217773,0.760226130485535,0.900409877300262,-0.592048645019531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1997,0,-0.745413601398468,1.02210891246796,0,0,0,0,0.1364376693964,2.00389575958252,1.7445832490921,0.185298338532448,1.17256569862366,0.899241209030151,0.11314832419157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1998,0,-0.745413601398468,1.02210891246796,0,0,0,0,1.04580569267273,3.11216592788696,1.15623366832733,0.081478051841259,1.25503373146057,0.760536193847656,-0.0460897013545036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",1999,0,-0.745413601398468,1.02210891246796,0,0,1,0,0.301875084638596,2.00389575958252,1.48004245758057,0.178274929523468,1.8262003660202,0.935159027576447,-0.0233414135873318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",2000,0,-0.745413601398468,1.02210891246796,0,0,0,1,-0.0874704420566559,0.770754992961884,1.01954340934753,0.155282720923424,2.01740384101868,0.941410839557648,-0.221576496958733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",2001,0,-0.745413601398468,1.02210891246796,0,0,0,0,-0.986764550209045,0.307937890291214,1.06744337081909,0.133450090885162,0.352468013763428,0.741133689880371,-0.419161647558212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",2002,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.469455003738403,3.11216592788696,-0.358750134706497,0.0738356560468674,0.842694044113159,0.945794463157654,0.0221551656723022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",2003,0,-0.745413601398468,0.693107426166534,0,0,0,0,-0.0545020960271358,2.0208535194397,-0.957800924777985,0.0916809737682343,2.2382345199585,0.943602621555328,0.0449034534394741,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",2004,0,-0.745413601398468,0.967275321483612,0,0,0,0,-0.00825522933155298,3.19122195243835,-0.291896820068359,0.145971298217773,-0.594386041164398,0.934835493564606,0.0221551656723022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"CT",2005,0,-0.745413601398468,0.912441730499268,0,0,1,0,1.04580569267273,3.13826560974121,-0.328196734189987,0.148228123784065,1.25503373146057,0.876951456069946,-0.417103469371796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1967,0,-0.182667419314384,1.02210891246796,0,0,1,0,-0.03371711820364,1.67017126083374,0.482902675867081,-1.46827828884125,1.27794134616852,0.463853240013123,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1968,0,-0.182667419314384,1.02210891246796,0,0,0,1,-0.03371711820364,0.162421777844429,1.26295018196106,-1.31344878673553,0.123390346765518,0.399911344051361,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1969,0,-0.745413601398468,1.02210891246796,0,0,1,1,-0.210062906146049,-0.0967768207192421,0.31861025094986,-1.24037265777588,-0.40196093916893,0.442263752222061,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1970,0,-0.182667419314384,0.747941017150879,0,0,0,0,-0.430134803056717,0.984799385070801,0.482902675867081,-1.5594402551651,0.247092232108116,0.49064114689827,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1971,0,-0.182667419314384,0.967275321483612,0,0,1,0,-0.149354040622711,-0.0967768207192421,0.136137932538986,-1.45855367183685,1.05191802978516,0.442263752222061,-0.0157586503773928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1972,0,-0.182667419314384,0.693107426166534,0,0,1,0,0.214902579784393,0.990269422531128,1.54620897769928,-1.46195673942566,1.10598039627075,0.453231483697891,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1973,0,-0.182667419314384,0.912441730499268,0,0,1,0,-0.513610303401947,0.891172289848328,0.898001134395599,-1.37928593158722,-0.513445377349854,0.444344788789749,0.0768593847751617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1974,0,-0.745413601398468,1.02210891246796,0,0,1,0,-1.09721374511719,0.0231521651148796,1.26295018196106,-1.45343613624573,0.882400631904602,0.471004843711853,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1975,0,-0.745413601398468,1.02210891246796,0,0,1,0,-0.210062906146049,0.0231521651148796,1.25338792800903,-1.29818272590637,-0.605076372623444,0.431468993425369,-0.0157586503773928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1976,0,-0.745413601398468,1.02210891246796,0,0,1,0,-0.452901035547256,1.67017126083374,1.55433166027069,-1.13067865371704,0.825894832611084,0.488778233528137,-0.0733876451849937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1977,0,-0.182667419314384,1.18660962581635,0,0,1,1,-0.452901035547256,0.704975306987762,0.946209311485291,-1.48375725746155,0.711356043815613,0.453058481216431,-0.148457005620003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1978,0,-0.182667419314384,1.07694244384766,0,0,1,0,-0.632138073444366,0.20592026412487,0.31861025094986,-1.37928593158722,0.65332305431366,0.456957310438156,-0.0054677571170032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1979,0,-0.745413601398468,0.747941017150879,0,0,1,0,-0.210062906146049,1.08244931697845,0.455650806427002,-1.46195673942566,-0.559260845184326,0.497664928436279,-0.0054677571170032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1980,0,-0.745413601398468,0.747941017150879,0,0,0,0,-1.09721374511719,-0.0967768207192421,0.93143218755722,-1.36404919624329,0.65332305431366,0.366700530052185,0.0259465463459492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1981,0,-0.182667419314384,1.02210891246796,0,0,1,0,-0.03371711820364,-0.0967768207192421,1.13776314258575,-1.57531464099884,0.769389033317566,0.444344788789749,0.20035009086132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1982,0,-0.745413601398468,1.07694244384766,0,0,1,0,-1.09721374511719,-0.156625434756279,0.136137932538986,-1.28353464603424,0.93890643119812,0.471004843711853,-0.148457005620003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1983,0,-0.745413601398468,1.02210891246796,0,0,1,1,-0.270772725343704,0.611123263835907,1.26295018196106,-1.26780366897583,0.247092232108116,0.399084776639938,-0.0466313287615776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1984,0,-0.182667419314384,0.912441730499268,0,0,1,0,-0.0944263637065887,1.30998122692108,0.31861025094986,-1.36404919624329,1.16309714317322,0.444344788789749,0.159186527132988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1985,0,-0.182667419314384,0.967275321483612,0,0,0,0,-0.635028958320618,1.30247616767883,-0.234447702765465,-1.45193910598755,1.16309714317322,0.471004843711853,-0.0612552277743816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1986,0,-0.182667419314384,0.693107426166534,0,0,0,1,-1.09721374511719,1.08244931697845,2.16151261329651,-1.48375725746155,0.825894832611084,0.456957310438156,0.0768593847751617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1987,0,-0.745413601398468,1.02210891246796,0,0,0,0,-0.452901035547256,0.458832383155823,0.167814433574677,-1.57531464099884,-0.0736163854598999,0.399911344051361,-0.410062313079834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1988,0,-0.182667419314384,1.02210891246796,0,0,0,0,-0.806460678577423,-0.293311059474945,0.690736532211304,-1.22576379776001,0.421191155910492,0.507483065128326,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1989,0,-0.182667419314384,0.912441730499268,0,0,1,1,-0.0944263637065887,1.56241834163666,-0.253443509340286,-1.45193910598755,0.189059257507324,0.391024649143219,-0.0301658995449543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1990,0,-0.182667419314384,1.07694244384766,0,0,0,0,-0.452901035547256,0.458832383155823,0.23766516149044,-1.5594402551651,0.711356043815613,0.388290017843246,-0.044573150575161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1991,0,-0.745413601398468,1.02210891246796,0,0,1,0,-0.452901035547256,1.54465138912201,0.690736532211304,-1.26780366897583,-0.559260845184326,0.488778233528137,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1992,0,-0.745413601398468,0.693107426166534,0,0,0,0,0.0934835150837898,0.184234216809273,1.29367053508759,-1.45243418216705,-0.270623117685318,0.417650043964386,0.0768593847751617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1993,0,-0.745413601398468,0.912441730499268,0,0,0,0,-0.635028958320618,0.283066481351852,0.79098504781723,-1.45870780944824,1.27733051776886,0.377495259046555,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1994,0,-0.745413601398468,1.02210891246796,0,0,0,0,-0.03371711820364,0.20592026412487,0.0915806740522385,-1.19799518585205,-0.559260845184326,0.408798038959503,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1995,0,-0.745413601398468,0.693107426166534,0,0,1,0,-1.28868222236633,-0.192978903651237,2.16151261329651,-1.45855367183685,0.363158166408539,0.391024649143219,-0.0612552277743816,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1996,0,-0.182667419314384,1.02210891246796,0,0,0,0,0.0934835150837898,1.67017126083374,0.0915806740522385,-1.53130650520325,0.537257134914398,0.456957310438156,-0.0301658995449543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1997,0,-0.745413601398468,0.912441730499268,0,0,1,0,-0.806460678577423,-0.156625434756279,1.25338792800903,-1.40867280960083,0.123390346765518,0.479891538619995,-0.0877948999404907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1998,0,-0.182667419314384,1.02210891246796,0,0,1,0,-0.210062906146049,0.940552353858948,0.300714522600174,-1.54900574684143,1.27733051776886,0.391024649143219,0.159186527132988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",1999,0,-0.745413601398468,0.912441730499268,0,0,1,0,-0.210062906146049,0.935151338577271,1.96398079395294,-1.39480769634247,0.421191155910492,0.453058481216431,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",2000,0,-0.745413601398468,1.02210891246796,0,0,1,0,-0.513610303401947,-0.293311059474945,0.865417301654816,-1.42258608341217,-0.513445377349854,0.524325013160706,-0.00135140004567802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",2001,0,-0.182667419314384,0.967275321483612,0,0,1,1,-0.452901035547256,0.122686177492142,-0.253443509340286,-1.53130650520325,0.421191155910492,0.442263752222061,0.11314832419157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",2002,0,-0.745413601398468,0.693107426166534,0,0,0,0,-0.806460678577423,1.04816424846649,2.16151261329651,-1.37928593158722,-0.605076372623444,0.453058481216431,0.11314832419157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",2003,0,-0.745413601398468,1.02210891246796,0,0,0,0,-0.50493723154068,0.162421777844429,0.946209311485291,-1.31344878673553,1.04886376857758,0.426571428775787,0.0562775991857052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",2004,0,-0.745413601398468,0.747941017150879,0,0,0,0,-0.0944263637065887,1.07648098468781,-0.125390395522118,-1.24037265777588,0.123390346765518,0.524325013160706,-0.148457005620003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"DE",2005,0,-0.182667419314384,1.18660962581635,0,0,0,0,-1.28868222236633,-0.293311059474945,0.898001134395599,-1.4568989276886,1.16492974758148,0.423273473978043,-0.410062313079834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1967,0,-0.745413601398468,0.912441730499268,0,0,0,1,-1.20193362236023,1.17470788955688,-0.801857948303223,1.50684261322021,-0.948692679405212,1.18675351142883,-0.941938996315002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1968,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.365570545196533,0.47451388835907,-0.770350992679596,0.794520616531372,0.413555324077606,1.31825137138367,-0.756702899932861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1969,0,-0.745413601398468,0.912441730499268,0,0,0,1,-0.415318816900253,1.17470788955688,0.438391119241714,1.46739888191223,-0.770012199878693,1.20502877235413,-0.988247990608215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1970,0,-0.745413601398468,0.912441730499268,0,0,1,0,0.227694571018219,0.47451388835907,-0.165894582867622,1.06679153442383,-0.0384911671280861,0.840849041938782,0.370962262153625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1971,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.829223871231079,0.697685599327087,-0.789636492729187,0.865187644958496,0.759004175662994,1.20502877235413,-0.880193650722504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1972,0,-0.745413601398468,1.02210891246796,0,0,0,0,-1.07907521724701,-0.244270905852318,-0.160564050078392,1.2443060874939,-0.0949969813227654,1.34681951999664,-1.07469153404236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1973,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.365570545196533,-0.108034551143646,-0.82165664434433,1.58524739742279,0.30054372549057,1.2781298160553,-0.756702899932861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1974,0,-0.745413601398468,0.747941017150879,0,0,1,1,0.0410131737589836,0.635830819606781,-1.08382618427277,1.32080495357513,-0.0384911671280861,1.13192772865295,-0.106751807034016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1975,0,-0.745413601398468,1.02210891246796,0,0,1,0,0.455861061811447,0.614573240280151,-0.0855531767010689,1.09193730354309,-0.278259068727493,1.2781298160553,-0.966637134552002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1976,0,-0.745413601398468,1.02210891246796,0,0,0,0,-0.97217208147049,0.806908309459686,-0.703327357769012,1.5669629573822,0.187532097101212,1.2781298160553,-0.92341536283493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1977,0,-0.745413601398468,0.693107426166534,0,0,0,1,-0.664227366447449,-0.287192195653915,-0.0809549763798714,1.44799053668976,-0.0949969813227654,0.794527113437653,0.097982794046402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1978,0,-0.745413601398468,1.02210891246796,0,0,0,0,0.309068590402603,-0.646255671977997,-0.631248593330383,1.46739888191223,0.0745204612612724,1.2781298160553,0.234472528100014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1979,0,-0.745413601398468,0.912441730499268,0,0,1,0,0.22089684009552,1.49856305122375,-0.285268843173981,0.865187644958496,-0.986872315406799,1.31825137138367,-1.09630239009857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1980,0,-0.745413601398468,0.912441730499268,0,0,1,1,0.829223871231079,-0.558201253414154,0.172994881868362,1.29513192176819,0.809095799922943,1.35039055347443,-0.941938996315002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1981,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.227694571018219,1.49856305122375,0.0924581736326218,1.63631367683411,-0.489010393619537,1.11878073215485,-1.0654296875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1982,0,-0.745413601398468,0.912441730499268,0,0,1,1,-0.415318816900253,-0.180207967758179,-0.631248593330383,0.736656248569489,0.244037911295891,1.11878073215485,-1.03455698490143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1983,0,-0.745413601398468,0.912441730499268,0,0,0,0,0.288326352834702,1.17470788955688,0.0924581736326218,1.46739888191223,-0.208008617162704,0.655561208724976,0.370962262153625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1984,0,-0.745413601398468,0.912441730499268,0,0,0,1,0.0410131737589836,0.569106101989746,0.146170884370804,1.71747040748596,-0.559260845184326,0.748205125331879,0.0297379288822412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1985,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.0410131737589836,0.695851683616638,0.101908564567566,1.58524739742279,0.813371896743774,1.18675351142883,-0.988247990608215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1986,0,-0.745413601398468,0.912441730499268,0,0,0,1,-0.415318816900253,0.614573240280151,-0.82165664434433,0.794520616531372,-0.559260845184326,1.25774657726288,-1.07469153404236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1987,0,-0.745413601398468,1.02210891246796,0,0,1,1,0.365570545196533,1.14756381511688,-0.285268843173981,1.63631367683411,0.813371896743774,1.21142470836639,-1.03455698490143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1988,0,-0.745413601398468,1.02210891246796,0,0,0,1,0.829223871231079,1.17470788955688,-0.789230346679688,0.822824478149414,-0.489010393619537,0.887170970439911,0.234472528100014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1989,0,-0.745413601398468,1.02210891246796,0,0,1,0,-0.97217208147049,-0.646255671977997,-0.82165664434433,1.19461143016815,0.759004175662994,1.32539343833923,-0.880193650722504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1990,0,-0.745413601398468,1.02210891246796,0,0,1,1,-0.415318816900253,-0.98053902387619,-1.08382618427277,1.0046843290329,-0.559260845184326,1.13192772865295,-0.571466863155365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1991,0,-0.745413601398468,1.02210891246796,0,0,0,1,-0.664227366447449,0.806908309459686,-1.08382618427277,1.65510213375092,0.922107398509979,1.29640507698059,0.234472528100014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1992,0,-0.745413601398468,1.02210891246796,0,0,1,1,-0.477545946836472,-0.0872178971767426,-0.969978749752045,0.794520616531372,-0.948692679405212,1.31825137138367,0.097982794046402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1993,0,-0.745413601398468,0.693107426166534,0,0,1,1,0.854752779006958,0.199668481945992,-0.814266562461853,1.52621185779572,-0.986872315406799,1.16847825050354,-1.0654296875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1994,0,-0.745413601398468,0.912441730499268,0,0,1,1,0.288326352834702,-0.98053902387619,-0.45763948559761,0.865187644958496,-0.629511296749115,1.31825137138367,0.370962262153625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1995,0,-0.745413601398468,1.02210891246796,0,0,0,0,-1.07907521724701,0.806908309459686,-0.646827340126038,1.39540135860443,-0.151502802968025,1.32896447181702,-0.379731267690659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1996,0,-0.745413601398468,1.18660962581635,0,0,0,1,0.602653503417969,1.17470788955688,-0.0809549763798714,1.34683406352997,-0.699761748313904,0.70188319683075,-0.818448305130005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1997,0,-0.745413601398468,0.693107426166534,0,0,0,1,-0.622742295265198,0.582954943180084,-0.770350992679596,0.959840774536133,0.75259006023407,0.887170970439911,-0.509721517562866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1998,0,-0.745413601398468,1.02210891246796,0,0,1,0,-1.07907521724701,0.419216990470886,-0.646827340126038,1.04622721672058,-0.559260845184326,1.22330403327942,-0.880193650722504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",1999,0,-0.745413601398468,0.747941017150879,0,0,1,1,0.227694571018219,-0.98053902387619,-0.708526432514191,1.46739888191223,0.865601599216461,1.32896447181702,-0.379731267690659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",2000,0,-0.745413601398468,1.02210891246796,0,0,1,1,-0.187152355909348,0.47451388835907,-0.82165664434433,1.5669629573822,0.357049524784088,1.22330403327942,-0.823694586753845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",2001,0,-0.745413601398468,0.912441730499268,0,0,0,0,-0.477545946836472,0.305718570947647,0.146170884370804,1.46739888191223,-0.0384911671280861,1.16847825050354,-0.851944148540497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",2002,0,-0.745413601398468,0.912441730499268,0,0,1,1,0.501093864440918,1.49856305122375,-0.82165664434433,1.39540135860443,0.922107398509979,1.31468033790588,-0.106751807034016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",2003,0,-0.745413601398468,1.02210891246796,0,0,1,1,-0.187152355909348,0.563037097454071,-0.927132725715637,0.764803349971771,-0.0949969813227654,0.887170970439911,0.370962262153625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",2004,0,-0.745413601398468,1.18660962581635,0,0,1,0,-1.07907521724701,-0.287192195653915,-0.559681713581085,1.63631367683411,0.639578461647034,1.2781298160553,-0.945026278495789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"FL",2005,0,-0.745413601398468,1.02210891246796,0,0,1,1,0.455861061811447,0.569106101989746,-0.0855531767010689,1.54626142978668,-0.0949969813227654,0.933492958545685,-0.243241533637047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"GA",1967,0,-0.745413601398468,1.02210891246796,0,0,0,1,-0.260868579149246,-0.895908713340759,0.465102314949036,0.693895876407623,0.494496017694473,-0.123520202934742,0.795597016811371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"GA",1968,0,-0.745413601398468,0.912441730499268,0,0,0,1,1.56409657001495,1.01838481426239,0.445366531610489,1.01139783859253,0.195168018341064,-0.252958595752716,0.889839887619019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"GA",1969,0,-0.745413601398468,1.02210891246796,0,0,0,1,1.56409657001495,-0.57731169462204,-0.368114233016968,0.568201959133148,0.641105651855469,-0.341188132762909,0.841093599796295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"GA",1970,0,-0.745413601398468,1.02210891246796,0,0,0,1,1.57496201992035,0.260990053415298,0.465102314949036,0.673678815364838,0.641105651855469,-0.341188132762909,0.803179740905762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"GA",1971,0,-0.745413601398468,0.967275321483612,0,0,0,1,1.10084962844849,0.126095876097679,-0.691982805728912,0.864423453807831,-0.336291939020157,-0.181873351335526,0.931003451347351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"GA",1972,0,-0.745413601398468,1.02210891246796,0,0,0,1,1.53170001506805,0.342151343822479,0.0587350688874722,0.693895876407623,0.93432492017746,-0.297073364257812,0.935119807720184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
"GA",1973,0,-0.745413601398468,0.747941017150879,0,0,0,1,1.08702206611633,1.05569529533386,0.445366531610489,0.452694088220596,-1.07850337028503,-0.199734225869179,0.971137940883636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
