"state","year","republican","legprof_squire","exp_pupil10000_adj","mathscore4th","readscore4th","time","intercept","event"
"West Virginia",2002,0,12.5,1.19472189318632,230.768,219.18,14,1,0
"Wyoming",2002,0,5.4,1.31491850354739,241.086,222.075,14,1,0
"Alabama",2003,0,12.2166666666667,0.835378279123589,224.208,207.418,15,1,0
"Alaska",2003,1,22.5,1.41685007127649,234.2515,211.304,15,1,0
"Arizona",2003,0,23.85,0.873798024357419,229.356,208.008,15,1,0
"Arkansas",2003,0,10.7,0.909079290036757,232.276,215.3435,15,1,0
"California",2003,0,61.85,0.98982305809471,228.911,206.072,15,1,0
"Colorado",2003,0,20.15,1.05842629490626,237.2045,223.6585,15,1,0
"Connecticut",2003,0,19.1,1.53413482234007,241.368,227.047,15,1,0
"Delaware",2003,0,14.9833333333333,1.43712626831677,237.788,224.8835,15,1,0
"Florida",2003,1,22.0833333333333,0.910091127117999,236.33,218.7395,15,1,0
"Georgia",2003,1,11.6,1.06568022019061,231.9455,214.014,15,1,0
"Hawaii",2003,0,23.1166666666667,1.21198336140623,228.466,208.9195,15,1,0
"Idaho",2003,1,13.5,0.845309620297145,238.297,220.06,15,1,0
"Illinois",2003,0,26.4333333333333,1.24378535893519,232.962,216.397,15,1,0
"Indiana",2003,1,11.4,1.16075502551404,239.0185,219.2395,15,1,0
"Kentucky",2003,0,14.6166666666667,1.00990102111549,230.109,219.4855,15,1,0
"Louisiana",2003,0,13.3285714285714,0.738628427436153,218.187,196.762,9,1,0
"Maine",2003,0,8.88333333333333,1.35379442454164,239.1535,224.2185,15,1,0
"Maryland",2003,0,19.3166666666667,1.30247210984325,235.751,219.352,15,1,0
"Massachusetts",2003,0,36.75,1.50467564364761,244.501,229.4415,15,1,0
"Michigan",2003,0,36.1833333333333,1.29642634803665,236.6965,218.525,15,1,0
"Minnesota",2003,0,16.7833333333333,1.14099906267223,243.829,223.918,15,1,0
"Mississippi",2003,0,10.8333333333333,0.805067064301453,224.795,204.929,15,1,0
"Missouri",2003,1,17.7333333333333,1.00938341449793,234.936,221.7145,15,1,0
"Nebraska",2003,0,16.2666666666667,1.16166970585907,236.98,220.9945,15,1,0
"Nevada",2003,0,14.15,0.856991909392305,228.693,207.0735,15,1,0
"New Hampshire",2003,0,2.76666666666667,1.22207075824644,244.368,227.614,15,1,0
"New Jersey",2003,0,28,1,128,197,0,1,0
"New Mexico",2003,0,10.9166666666667,0.970255849265869,223.2725,204.9885,15,1,0
"New York",2003,0,50.1,1.80699367617163,237.052,222.4415,15,1,0
"North Carolina",2003,0,19.5,0.9080567582481,241.638,219.1775,15,1,0
"Oklahoma",2003,0,18.6,0.810064979266424,231.526,213.72,15,1,0
"Oregon",2003,0,16.1166666666667,1.09459033673372,237.3155,217.2575,15,1,0
"Pennsylvania",2003,0,36.2333333333333,1.34103271242759,238.26,220.735,15,1,0
"Rhode Island",2003,0,13.3166666666667,1.59681122698045,231.8675,216.467,15,1,0
"South Carolina",2003,1,13.0166666666667,0.987937222137727,237.048,214.006,15,1,0
"South Dakota",2003,1,6.45,0.807108883085817,237.265,222.273,10,1,0
"Tennessee",2003,0,11.6333333333333,0.8514710095427,229.7215,213.0845,15,1,0
"Texas",2003,1,20.0833333333333,0.9830190484229,239.6485,216.771,15,1,0
"Vermont",2003,0,13.8333333333333,1.51048671548139,242.7275,226.504,15,1,0
"Washington",2003,0,19.95,1.0236042630861,239.989,222.2915,15,1,0
"West Virginia",2003,0,12.4333333333333,1.16963128648703,230.8055,216.9735,15,1,0
"Wyoming",2003,0,5.51666666666667,1.32967373464085,242.021,222.6685,15,1,0
"Alabama",2004,0,11.3333333333333,0.869684348117415,225.071,207.752,16,1,0
"Alaska",2004,1,22.3,1.46129964029087,235.511,211.061,16,1,0
"Arizona",2004,0,24.5,0.881276179881969,229.801,207.143,16,1,0
"Arkansas",2004,0,10.8,0.99880062325249,235.545,217.072,16,1,0
"California",2004,0,61.1,0.989133860830773,230.367,206.512,16,1,0
"Colorado",2004,0,20.1,1.040374228777,239.216,223.656,16,1,0
"Connecticut",2004,0,19.2,1.60068236135808,242.121,225.753,16,1,0
"Delaware",2004,0,15.1666666666667,1.47749572609155,239.717,225.838,16,1,0
"Florida",2004,1,21.8666666666667,0.938369024273508,238.931,219.465,16,1,0
"Georgia",2004,1,11.6,1.0484734275819,233.636,214.431,16,1,0
"Hawaii",2004,0,23.7333333333333,1.2179223583049,230.097,209.579,16,1,0
"Idaho",2004,1,13.2,0.833460099630102,241.65,221.86,16,1,0
"Illinois",2004,0,26.7666666666667,1.24191702576035,233.067,216.49,16,1,0
"Indiana",2004,1,12.6,1.19869151348545,240.069,218.073,16,1,0
"Kentucky",2004,0,14.4333333333333,1.03414107693887,231.492,219.927,16,1,0
"Louisiana",2004,0,14.4,0.716875859496747,204.14,204.729,11,1,0
"Maine",2004,0,8.86666666666667,1.3885317894793,240.691,224.578,16,1,0
"Maryland",2004,0,19.2333333333333,1.33850533553302,238.422,220.03,16,1,0
"Massachusetts",2004,0,35,1.54275807433368,247.337,231.279,16,1,0
"Michigan",2004,0,38.1666666666667,1.29271235797753,237.706,218.261,16,1,0
"Minnesota",2004,0,16.6666666666667,1.14783331051628,245.746,225.227,16,1,0
"Mississippi",2004,0,10.9666666666667,0.825412337188138,226.699,204.394,16,1,0
"Missouri",2004,1,18.0666666666667,1.01712567549701,235.036,221.169,16,1,0
"Nebraska",2004,0,16.3333333333333,1.169648580942,237.706,221.377,16,1,0
"Nevada",2004,0,14.5,0.882117582429611,229.872,207.187,16,1,0
"New Hampshire",2004,0,2.83333333333333,1.26492734135458,245.626,227.438,16,1,0
"New Jersey",2004,0,18,1,44,194,0,1,0
"New Mexico",2004,0,10.9333333333333,0.971912493874967,224.027,206.792,16,1,0
"New York",2004,0,52.2,1.89311783327518,238.174,222.695,16,1,0
"North Carolina",2004,0,19.2,0.94354605810648,241.236,217.134,16,1,0
"Oklahoma",2004,0,18.5,0.842987359843817,233.955,213.861,16,1,0
"Oregon",2004,0,16.3333333333333,1.07730422737062,238.325,216.9,16,1,1
"Pennsylvania",2004,0,38.5666666666667,1.37284349431104,240.573,222.772,16,1,0
"Rhode Island",2004,0,13.3333333333333,1.58773192135065,233.437,216.44,16,1,0
"South Carolina",2004,1,13.6333333333333,1.00723369569747,238.303,213.204,16,1,0
"South Dakota",2004,1,6.95,0.696848616150143,237.265,222.273,1,1,0
"Tennessee",2004,0,11.6666666666667,0.863726972343133,231.688,214.221,16,1,0
"Texas",2004,1,20.2666666666667,0.957293750168904,241.991,218.734,16,1,0
"Vermont",2004,0,13.2666666666667,1.57917698943449,243.529,226.886,16,1,0
"Washington",2004,0,20.2,1.02741610922138,241.685,223.486,16,1,0
"West Virginia",2004,0,12.3666666666667,1.15779648726379,230.843,214.767,16,1,0
"Wyoming",2004,0,5.63333333333333,1.37593941011061,242.956,223.262,16,1,0
"Alabama",2005,0,10.45,0.925793794303975,226.7955,212.0705,17,1,0
"Alaska",2005,1,22.1,1.52251183494221,236.3925,212.769,17,1,0
"Arizona",2005,0,25.15,0.901822632990451,230.869,208.332,17,1,0
"Arkansas",2005,0,10.9,1.03277038426972,236.608,217.05,17,1,0
"California",2005,0,60.35,1.01077934637912,230.2005,207.517,17,1,0
"Colorado",2005,0,20.05,1.05312042007081,239.711,223.6945,17,1,0
"Connecticut",2005,0,19.3,1.65062470114119,242.4385,226.4785,17,1,0
"Delaware",2005,0,15.35,1.50571602528934,240.756,225.4545,17,1,0
"Florida",2005,1,21.65,0.986678586291741,240.4755,221.5,17,1,0
"Georgia",2005,1,11.6,1.08839353009474,234.4225,216.6595,17,1,0
"Hawaii",2005,0,24.35,1.30920284061868,232.1915,211.538,17,1,0
"Idaho",2005,1,12.9,0.827547360336727,241.2765,222.632,17,1,0
"Illinois",2005,0,27.1,1.23458864508784,235.177,217.9385,17,1,0
"Indiana",2005,0,13.8,1.15061713423435,242.6065,219.873,17,1,0
"Kentucky",2005,0,14.25,1.07032682679247,233.29,221.1795,17,1,0
"Louisiana",2005,0,13.1142857142857,0.858861800932294,215.8955,205.06525,12,1,0
"Maine",2005,0,8.85,1.41736488545656,241.531,225.061,17,1,0
"Maryland",2005,0,19.15,1.41169245608694,239.375,222.4055,17,1,0
"Massachusetts",2005,0,33.25,1.54207683359992,249.8835,233.516,17,1,1
"Michigan",2005,0,40.15,1.28344624224729,237.656,219.1895,17,1,0
"Minnesota",2005,0,16.55,1.16977717788756,246.372,225.072,17,1,0
"Mississippi",2005,0,11.1,0.887700684619593,227.1555,206.102,17,1,0
"Missouri",2005,1,18.4,1.04241051152738,237.2235,220.973,17,1,0
"Nebraska",2005,0,16.4,1.19817938236484,237.8735,222.14,17,1,0
"Nevada",2005,0,14.85,0.913499156799205,230.827,209.003,17,1,0
"New Hampshire",2005,0,2.9,1.30695336502288,247.099,228.2275,17,1,0
"New Jersey",2005,0,26,1,154,197,0,1,0
"New Mexico",2005,0,10.95,0.999714245660783,226.0455,209.212,17,1,0
"New York",2005,0,54.3,1.96563228963553,240.3585,223.2235,17,1,0
"North Carolina",2005,0,18.9,0.951944688009648,241.427,217.534,17,1,0
"Oklahoma",2005,0,18.4,0.860642602781988,235.3785,215.4085,17,1,0
"Pennsylvania",2005,0,40.9,1.39484625961497,242.287,224.563,17,1,0
"Rhode Island",2005,0,13.35,1.70091091561463,234.6575,217.6005,17,1,0
"South Carolina",2005,1,14.25,1.03573233852265,237.705,213.5205,17,1,0
"South Dakota",2005,1,7.85,0.773204482987844,237.265,222.273,0,1,0
"Tennessee",2005,0,11.7,0.856626501771912,232.221,214.985,17,1,0
"Texas",2005,1,20.45,0.958099685778924,242.1655,219.169,17,1,0
"Vermont",2005,0,12.7,1.61618717568978,244.943,227.5675,17,1,0
"Washington",2005,0,20.45,1.03628305570698,242.1135,223.7425,17,1,0
"West Virginia",2005,0,12.3,1.17096958394457,233.5905,214.949,17,1,0
"Wyoming",2005,0,5.75,1.49923070353705,243.4115,224.2755,17,1,0
"Alabama",2006,0,9.56666666666667,0.993370133444093,228.52,216.389,18,1,0
"Alaska",2006,1,21.9,1.60105840487846,237.274,214.477,18,1,0
"Arizona",2006,0,25.8,0.925590489121492,231.937,209.521,18,1,0
"Arkansas",2006,0,10.4,1.03277038426972,224.73,217.072,0,1,0
"California",2006,0,59.6,1.06048364049286,230.034,208.522,18,1,0
"Colorado",2006,0,20,1.04376528757985,240.206,223.733,18,1,0
"Connecticut",2006,0,19.4,1.6937930251496,242.756,227.204,18,1,0
"Delaware",2006,0,15.5333333333333,1.49730661652122,241.795,225.071,18,1,0
"Florida",2006,1,21.4333333333333,1.03984754180358,242.02,223.535,18,1,0
"Georgia",2006,1,11.6,1.11468391719489,235.209,218.888,18,1,1
"Hawaii",2006,0,24.9666666666667,1.46538491312186,234.286,213.497,18,1,0
"Idaho",2006,1,12.6,0.829177274884922,240.903,223.404,18,1,0
"Illinois",2006,0,27.4333333333333,1.26705058573134,237.287,219.387,18,1,0
"Indiana",2006,0,15,1.13828746312789,245.144,221.673,18,1,0
"Kentucky",2006,0,14.0666666666667,1.08219266517739,235.088,222.432,18,1,0
"Louisiana",2006,0,14.1857142857143,0.863766049329929,209.021,203.689,1,1,0
"Maine",2006,0,8.83333333333333,1.48571279704845,242.371,225.544,18,1,0
"Maryland",2006,0,19.0666666666667,1.50556614072529,240.328,224.781,18,1,0
"Michigan",2006,0,42.1333333333333,1.28597981454157,237.606,220.118,18,1,0
"Minnesota",2006,0,16.4333333333333,1.18977177099028,246.998,224.917,18,1,0
"Mississippi",2006,0,11.2333333333333,0.89617546119496,227.612,207.81,18,1,0
"Missouri",2006,1,18.7333333333333,1.06678502004711,239.411,220.777,18,1,0
"Nebraska",2006,0,16.4666666666667,1.2313169353998,238.041,222.903,18,1,0
"Nevada",2006,0,15.2,0.968676120058097,231.782,210.819,18,1,0
"New Hampshire",2006,0,2.96666666666667,1.35002713733324,248.572,229.017,18,1,0
"New Jersey",2006,0,3,1,174,151,0,1,0
"New Mexico",2006,0,10.9666666666667,1.0335652704935,228.064,211.632,18,1,0
"New York",2006,0,56.4,2.04627116581839,242.543,223.752,18,1,0
"North Carolina",2006,0,18.6,0.980634553982988,241.618,217.934,18,1,0
"Oklahoma",2006,0,18.3,0.902210988802239,236.802,216.956,18,1,0
"Pennsylvania",2006,0,43.2333333333333,1.41396332233533,244.001,226.354,18,1,0
"Rhode Island",2006,0,13.3666666666667,1.74856360116058,235.878,218.761,18,1,0
"South Carolina",2006,1,14.8666666666667,1.0575803127914,237.107,213.837,18,1,0
"South Dakota",2006,1,6.5,0.807108883085817,237.265,222.273,0,1,0
"Tennessee",2006,0,11.7333333333333,0.866795964456664,232.754,215.749,18,1,0
"Texas",2006,1,20.6333333333333,0.981204993785163,242.34,219.604,18,1,0
"Vermont",2006,0,12.1333333333333,1.68347543631604,246.357,228.249,18,1,0
"Washington",2006,0,20.7,1.07332820887858,242.542,223.999,18,1,0
"West Virginia",2006,0,12.2333333333333,1.17965619249983,236.338,215.131,18,1,0
"Wyoming",2006,0,5.86666666666667,1.68147732765258,243.867,225.289,18,1,0
"Alabama",2007,0,8.68333333333333,1.02683982443975,228.2415,216.331,19,1,0
"Alaska",2007,0,22.7,1.52251183494221,223.833,211.547,16,1,0
"Arizona",2007,1,26.45,0.960741331607795,230.964,209.755,19,1,0
"Arkansas",2007,0,10.4625,0.658933679650164,210.206,217.05,14,1,0
"California",2007,0,58.85,1.10350765227902,230.8545,209.142,19,1,0
"Colorado",2007,0,19.95,1.10753899375578,241.669,224.715,19,1,0
"Connecticut",2007,0,19.5,1.73894383161893,243.737,228.088,19,1,0
"Delaware",2007,0,15.7166666666667,1.46434231216666,240.643,225.292,19,1,0
"Florida",2007,1,21.2166666666667,1.06828436953353,241.9825,224.604,19,1,0
"Hawaii",2007,0,25.5833333333333,1.4472565988764,234.983,212.0565,19,1,0
"Idaho",2007,1,12.3,0.838915620524926,240.973,222.2135,19,1,0
"Illinois",2007,0,27.7666666666667,1.31292951066856,237.7865,219.2765,19,1,1
"Indiana",2007,0,16.2,1.06804358511371,243.8805,222.166,19,1,0
"Kentucky",2007,0,13.8833333333333,1.11547992331151,236.962,224.019,19,1,0
"Louisiana",2007,0,16.45,0.758100866009546,206.5805,199.44625,12,1,0
"Maine",2007,0,8.81666666666667,1.49678297458953,243.4135,224.667,19,1,0
"Maryland",2007,0,18.9833333333333,1.60046922823051,242.0615,225.4145,19,1,0
"Michigan",2007,0,44.1166666666667,1.26662230908818,236.943,219.177,19,1,0
"Minnesota",2007,0,16.3166666666667,1.19917974448123,248.227,224.127,19,1,0
"Mississippi",2007,0,11.3666666666667,0.915068195304699,227.437,209.1585,19,1,0
"Missouri",2007,0,19.0666666666667,1.11336604596072,240.0475,222.3095,19,1,0
"Nebraska",2007,0,16.5333333333333,1.24413435234033,238.3945,222.713,19,1,0
"Nevada",2007,0,15.55,0.989860831067281,233.467,210.98,19,1,0
"New Hampshire",2007,0,3.03333333333333,1.4077760424963,249.822,229.081,19,1,0
"New Jersey",2007,0,21,1,142,173,0,1,0
"New Mexico",2007,0,10.9833333333333,1.05775680243269,229.047,209.639,19,1,0
"New York",2007,0,58.5,2.11681855723365,241.592,224.0605,19,1,0
"North Carolina",2007,0,18.3,0.948607924733351,242.698,218.615,19,1,0
"Oklahoma",2007,0,18.2,0.906810194792326,236.7915,217.0735,19,1,0
"Pennsylvania",2007,0,45.5666666666667,1.41976548012266,243.7945,225.0165,19,1,0
"Rhode Island",2007,0,13.3833333333333,1.82021580830324,237.3225,220.733,19,1,0
"South Carolina",2007,1,15.4833333333333,1.08729382276177,236.3875,214.8895,19,1,0
"South Dakota",2007,1,6.45,0.706881055303606,237.265,222.273,6,1,0
"Tennessee",2007,0,11.7666666666667,0.906456821542037,232.2895,216.2435,19,1,0
"Texas",2007,1,20.8166666666667,1.00967080173582,241.4025,219.231,19,1,0
"Vermont",2007,0,11.5666666666667,1.72252368972688,247.062,228.4925,19,1,0
"Washington",2007,0,20.95,1.10351063446019,242.3995,222.6645,19,1,0
"West Virginia",2007,0,12.1666666666667,1.20063551061396,234.6605,214.8255,19,1,0
"Wyoming",2007,0,5.98333333333333,1.7045345130859,242.938,223.9705,19,1,0
"Alabama",2008,0,7.8,1.033086410331,227.963,216.273,20,1,0
"Alaska",2008,0,28.1375,1.37457567533433,225.141428571429,211.547,11,1,0
"Arizona",2008,1,27.1,0.977880481817094,229.991,209.989,20,1,0
"Arkansas",2008,0,10.4625,0.677093269246822,232.276,217.05,9,1,0
"California",2008,0,58.1,1.07978894381804,231.675,209.762,20,1,0
"Colorado",2008,0,19.3428571428571,0.897303346057452,229.829,223.6945,1,1,0
"Connecticut",2008,0,19.6,1.83492536914937,244.718,228.972,20,1,0
"Delaware",2008,0,15.9,1.46307602137957,239.491,225.513,20,1,0
"Florida",2008,1,21,1.04717734653164,241.945,225.673,20,1,0
"Hawaii",2008,0,26.2,1.52641696882725,235.68,210.616,20,1,0
"Idaho",2008,1,12,0.860978051277474,241.043,221.023,20,1,0
"Indiana",2008,0,17.4,1.11480427799663,242.617,222.659,20,1,0
"Kentucky",2008,0,13.7,1.13194913816631,238.836,225.606,20,1,0
"Louisiana",2008,0,16.9625,0.734124903525886,207.80075,204.729,9,1,0
"Maine",2008,0,8.8,1.54334806350042,244.456,223.79,20,1,0
"Maryland",2008,0,18.9,1.66938942335373,243.795,226.048,20,1,0
"Michigan",2008,0,46.1,1.30725138343776,236.28,218.236,20,1,0
"Minnesota",2008,0,16.2,1.31458225910617,249.456,223.337,20,1,0
"Mississippi",2008,0,11.5,0.937822852614847,227.262,210.507,20,1,0
"Missouri",2008,0,19.4,1.15492214337087,240.684,223.842,20,1,0
"Nebraska",2008,0,16.6,1.2722240508113,238.748,222.523,20,1,1
"Nevada",2008,0,15.9,0.991801824672653,235.152,211.141,20,1,0
"New Hampshire",2008,0,3.1,1.48652741367454,251.072,229.145,20,1,0
"New Jersey",2008,0,4,1,132,99,0,1,0
"New Mexico",2008,0,11,1.09838164765804,230.03,207.646,20,1,0
"New York",2008,0,60.6,2.23681585751323,240.641,224.369,20,1,0
"North Carolina",2008,0,18,1.02895395567251,243.778,219.296,20,1,0
"Oklahoma",2008,0,18.1,0.926321314894549,236.781,217.191,20,1,0
"Pennsylvania",2008,0,47.9,1.47826764675722,243.588,223.679,20,1,0
"Rhode Island",2008,0,13.4,1.86172889117485,238.767,222.705,20,1,0
"South Carolina",2008,1,16.1,1.11420787275621,235.668,215.942,20,1,0
"South Dakota",2008,1,7.4,0.732993332396213,237.265,222.273,9,1,0
"Tennessee",2008,0,11.8,0.934055617250581,231.825,216.738,20,1,0
"Texas",2008,1,21,1.03971130617626,240.465,218.858,20,1,0
"Vermont",2008,0,11,1.84141793608461,247.767,228.736,20,1,0
"Washington",2008,0,21.2,1.17775703400745,242.257,221.33,20,1,1
"West Virginia",2008,0,12.1,1.26651905723702,232.983,214.52,20,1,0
"Wyoming",2008,0,6.1,1.79192983199322,242.009,222.652,20,1,0
"Alabama",2009,1,9.74,1.0142852022374,229.6245,218.273,21,1,0
"Alaska",2009,0,27.15,1.27712674483066,235.511,211.547,14,1,0
"Arizona",2009,1,26.9833333333333,0.967855859551178,232.5745,211.192,21,1,0
"Arkansas",2009,0,10.4125,0.705402518743361,213.026,210.9,17,1,0
"California",2009,0,60.475,0.812914917540059,212.694,205.917,5,1,1
"Colorado",2009,0,19.95,0.859765148126575,229.829,216.525,2,1,0
"Connecticut",2009,0,21.375,1.8311250226111,243.5655,228.1995,21,1,0
"Delaware",2009,0,18.1,1.45554214024741,239.9255,225.322,21,1,0
"Florida",2009,1,21.875,1.00795852369233,240.8855,225.101,21,1,1
"Hawaii",2009,0,27.1833333333333,1.42592265479294,237.251,212.1155,21,1,0
"Idaho",2009,1,12.8166666666667,0.831868073643418,240.686,220.9265,21,1,0
"Indiana",2009,1,16.95,1.11041912240118,243.227,221.695,21,1,0
"Kentucky",2009,0,14.1166666666667,1.14935167480168,239.8335,225.3705,21,1,0
"Louisiana",2009,0,13.7571428571429,0.738628427436153,211.3125,197.65675,3,1,0
"Maine",2009,1,9.9,1.56155810099536,244.3565,222.9135,21,1,0
"Maryland",2009,0,18.9833333333333,1.33850533553302,219.0065,213.062,19,1,0
"Michigan",2009,0,46.1,1.28597981454157,219.878,217.2825,7,1,0
"Minnesota",2009,0,16.9,1.25775776243315,249.3215,222.823,21,1,0
"Mississippi",2009,0,12.1285714285714,0.620170317241399,227.1555,202.90175,1,1,0
"Missouri",2009,0,20.2166666666667,1.13925380419898,240.5895,222.094,21,1,0
"Nevada",2009,0,16.2833333333333,0.994369983168182,236.092,211.858,21,1,0
"New Hampshire",2009,0,3.38333333333333,1.51788578058925,251.4255,229.769,21,1,0
"New Jersey",2009,0,26,1,147,30,0,1,0
"New Mexico",2009,0,11.5,1.07613025901887,231.435,207.83,21,1,0
"New York",2009,0,57.6666666666667,2.27100617690977,239.0805,223.4315,21,1,0
"North Carolina",2009,0,18.9666666666667,0.961256978917939,244.148,220.3265,21,1,0
"Oklahoma",2009,1,18.9,0.909812071762583,237.105,216.3345,21,1,0
"Pennsylvania",2009,1,46.8666666666667,1.52682459298671,244.6215,225.4575,21,1,0
"Rhode Island",2009,0,14.5,1.80877052210102,240.196,222.5935,21,1,0
"South Carolina",2009,1,16.0166666666667,1.08038197219527,236.4855,215.421,21,1,0
"South Dakota",2009,1,6.475,0.747845323609152,237.265,222.273,10,1,0
"Tennessee",2009,1,12.25,0.935390271575539,232.363,215.689,21,1,0
"Texas",2009,1,21.4,1.05536935570851,240.7835,218.5895,21,1,0
"Vermont",2009,0,12.1333333333333,1.88911868072027,247.2035,227.754,21,1,0
"West Virginia",2009,0,12.7,1.37509738830402,233.8195,214.453,21,1,0
"Wyoming",2009,1,6.43333333333333,1.85792033276643,242.9415,223.357,21,1,0
"Alabama",2010,1,11.68,0.966042723573933,231.286,220.273,22,1,0
"Alaska",2010,1,22.8428571428571,1.34923086893929,230.375142857143,212.769,15,1,0
"Arizona",2010,1,26.8666666666667,0.912006208243969,235.158,212.395,22,1,0
"Arkansas",2010,0,10.45,0.6119109171377,215.846,208.634,5,1,0
"Colorado",2010,0,23.6,0.836706312736207,232.511,223.656,10,1,0
"Connecticut",2010,0,23.15,1.87049142086177,242.413,227.427,22,1,0
"Delaware",2010,0,14.9833333333333,1.1278203215787,216.4625,225.292,9,1,0
"Hawaii",2010,0,28.1666666666667,1.37129707748677,238.822,213.615,22,1,0
"Idaho",2010,1,13.6333333333333,0.772009430670649,240.329,220.83,22,1,0
"Indiana",2010,1,16.5,1.05424059378241,243.837,220.731,22,1,0
"Kentucky",2010,0,14.5333333333333,1.10996738778928,240.831,225.135,22,1,1
"Louisiana",2010,0,13.7571428571429,0.734124903525886,220.874,203.4905,1,1,0
"Maine",2010,1,11,1.56447831435239,244.257,222.037,22,1,0
"Maryland",2010,0,19.8375,1.30247210984325,233.08,215.828,3,1,0
"Michigan",2010,0,49.1142857142857,1.15819173386382,224.663,217.94775,7,1,0
"Minnesota",2010,0,17.6,1.21925109380502,249.187,222.309,22,1,0
"Mississippi",2010,0,11.1,0.523109847040955,201.828,209.1585,11,1,0
"Missouri",2010,0,21.0333333333333,1.09139256028886,240.495,220.346,22,1,0
"Nevada",2010,0,16.6666666666667,0.979912023035401,237.032,212.575,22,1,0
"New Hampshire",2010,0,3.66666666666667,1.53054657039767,251.779,230.393,22,1,0
"New Jersey",2010,0,22,1,61,90,0,1,0
"New Mexico",2010,0,12,1.00725503378892,232.84,208.014,22,1,0
"New York",2010,0,54.7333333333333,2.26057097731785,237.52,222.494,22,1,0
"North Carolina",2010,0,19.9333333333333,0.890399314009471,244.518,221.357,22,1,0
"Oklahoma",2010,1,19.7,0.847499979072139,237.429,215.478,22,1,0
"Pennsylvania",2010,1,45.8333333333333,1.52423102649656,245.655,227.236,22,1,0
"Rhode Island",2010,0,15.6,1.76237064235037,241.625,222.482,22,1,0
"South Carolina",2010,1,15.9333333333333,1.03021424572572,237.303,214.9,22,1,0
"South Dakota",2010,1,6.45,0.696848616150143,237.265,222.273,7,1,0
"Tennessee",2010,1,12.7,0.974129520675192,232.901,214.64,22,1,0
"Texas",2010,1,21.8,1.01227739169325,241.102,218.321,22,1,0
"Vermont",2010,0,13.2666666666667,1.7974145409614,246.64,226.772,22,1,0
"West Virginia",2010,0,13.3,1.36277079845081,234.656,214.386,22,1,0
"Wyoming",2010,1,6.76666666666667,1.85167519459911,243.874,224.062,22,1,0
"Alabama",2011,1,13.62,0.910096874753891,232.143,219.6365,23,1,0
"Alaska",2011,0,22.3,1.35848680224307,223.833,211.547,7,1,0
"Arizona",2011,1,26.75,0.847783124890029,237.579,212.6975,23,1,0
"Arkansas",2011,0,10.5428571428571,0.667594008949404,215.846,210.812,14,1,0
"Colorado",2011,0,19.95,1.05842629490626,225.806,213.481,17,1,0
"Connecticut",2011,0,24.925,1.89954960980041,242.7065,228.7135,23,1,0
"Delaware",2011,0,14.8428571428571,1.46434231216666,239.717,225.322,6,1,0
"Hawaii",2011,0,29.15,1.36092200400399,240.911,214.3075,23,1,0
"Idaho",2011,1,14.45,0.744555938811112,240.6645,219.915,23,1,0
"Indiana",2011,1,16.05,1.0687665631936,246.4185,222.8655,23,1,0
"Louisiana",2011,0,17.475,0.758100866009546,220.874,199.44625,8,1,0
"Maine",2011,1,12.1,1.50198661636639,245.1285,223.5185,23,1,0
"Maryland",2011,0,18.9,1.33850533553302,217.318,224.781,13,1,0
"Michigan",2011,0,34.2,1.29271235797753,219.878,220.118,10,1,0
"Minnesota",2011,0,18.3,1.20315107623406,251.0935,224.6545,23,1,1
"Mississippi",2011,0,10.8333333333333,0.545813358385436,206.7825,199.109,17,1,0
"Missouri",2011,0,21.85,1.07425092181754,240.2475,221.173,23,1,0
"Nevada",2011,0,17.05,0.92530884977012,236.516,213.2875,23,1,0
"New Hampshire",2011,0,3.95,1.52806807251604,252.3895,231.1965,23,1,0
"New Jersey",2011,0,12,1,213,220,0,1,0
"New Mexico",2011,0,12.5,0.956276921617318,232.92,207.007,23,1,0
"New York",2011,0,51.8,2.25960947921891,238.76,223.247,23,1,0
"North Carolina",2011,0,20.9,0.916184188346414,244.759,221.6785,23,1,0
"Oklahoma",2011,1,20.5,0.842494644729363,238.2145,216.239,23,1,0
"Pennsylvania",2011,1,44.8,1.48314400362808,244.8275,226.618,23,1,0
"Rhode Island",2011,0,16.7,1.76384456768961,241.3125,222.741,23,1,0
"South Carolina",2011,1,15.85,1.01423162491833,237.1515,214.45,23,1,0
"South Dakota",2011,1,6.725,0.732993332396213,237.265,222.273,0,1,0
"Tennessee",2011,1,13.15,0.940760497321556,236.4505,217.32,23,1,0
"Texas",2011,1,22.2,0.928932037823974,241.551,217.6605,23,1,1
"Vermont",2011,0,14.4,1.85644276081316,247.32,227.386,23,1,0
"West Virginia",2011,0,13.9,1.27904844329339,235.828,214.693,23,1,0
"Wyoming",2011,1,7.1,1.8404387451979,245.437,225.031,23,1,0
"Alabama",2012,1,15.56,0.953119297011995,233,219,24,1,0
"Alaska",2012,0,25.175,1.27712674483066,230.375142857143,211.547,3,1,0
"Arizona",2012,1,26.6333333333333,0.858860847398573,240,213,24,1,0
"Arkansas",2012,0,10.45,0.810660585257993,214.436,210.9,1,1,0
"Colorado",2012,0,19.3428571428571,1.10753899375578,221.023,216.525,14,1,0
"Connecticut",2012,0,21.175,1.73894383161893,242.413,228.088,15,1,1
"Delaware",2012,0,15.0571428571429,1.37009939946752,217.9,224.8835,16,1,0
"Hawaii",2012,0,30.1333333333333,1.32540115102004,243,215,24,1,0
"Idaho",2012,1,15.2666666666667,0.75978071028401,241,219,24,1,0
