"state","year","std_score","initiative","init_sigs","std_population","std_citideology","unified","std_income","std_legp_squire","duration","durationsq","durationcb","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","intercept","event","billnum","year_2012","year_2013","year_","year_1991","year_1992"
"ME",2005,-0.488436698913574,1,10,-0.684373497962952,1.10715520381927,1,0.375045388936996,-0.878111302852631,6,1,343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ME",2006,-0.488436698913574,1,10,-0.684373497962952,1.8800288438797,0,0.499643445014954,-0.878111302852631,7,1,729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",1996,-0.488436698913574,1,9,0.931502282619476,0.655662000179291,0,0.811351120471954,2.62854909896851,3,100,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",1997,-0.488436698913574,1,9,0.924189150333405,0.622309327125549,1,0.793144404888153,2.62854909896851,1,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",1998,-0.488436698913574,1,9,0.924189150333405,0.655662000179291,1,0.771484971046448,1.19960570335388,1,100,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",1999,-0.488436698913574,1,9,0.967833876609802,0.449955433607101,0,0.793144404888153,1.19960570335388,3,49,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",2000,-0.488436698913574,1,9,0.963049709796906,0.751090824604034,0,0.81904011964798,1.19960570335388,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",2001,-0.107501238584518,1,9,0.958425760269165,0.622309327125549,0,0.793144404888153,1.19960570335388,3,1,343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",2002,-0.488436698913574,1,9,0.958425760269165,0.24157951772213,1,0.874482691287994,2.62854909896851,2,1,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",2003,-0.488436698913574,1,9,0.940749049186707,0.58577173948288,1,0.874482691287994,2.62854909896851,6,0,729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",2004,-0.488436698913574,1,9,0.931502282619476,0.58577173948288,0,0.771484971046448,1.19960570335388,10,81,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",2005,0.7813481092453,1,9,0.958425760269165,0.347074925899506,0,0.867099106311798,1.19960570335388,2,49,343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MI",2006,-0.107501238584518,1,9,0.969711482524872,0.58577173948288,1,0.793144404888153,1.19960570335388,3,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",1996,-0.177431419491768,0,0,0.0166509058326483,0.649721622467041,0,0.69246518611908,-0.221125707030296,10,81,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",1997,-0.488436698913574,0,0,-0.0152003858238459,0.351360380649567,0,1.08116030693054,-0.221125707030296,2,81,729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",1998,-0.488436698913574,0,0,0.0506411753594875,0.649721622467041,0,1.16738653182983,-0.221125707030296,6,16,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",1999,0.755584418773651,0,0,0.00741729559376836,0.351360380649567,0,1.36288475990295,-0.139002457261086,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",2000,-0.488436698913574,0,0,0.0423754155635834,0.325607597827911,0,1.59929776191711,-0.221125707030296,6,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",2001,-0.488436698913574,0,0,0.0506411753594875,0.351360380649567,0,1.36288475990295,-0.221125707030296,5,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",2002,-0.488436698913574,0,0,0.0299597606062889,0.335989952087402,0,1.08116030693054,-0.139002457261086,6,100,216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",2003,-0.488436698913574,0,0,0.00741729559376836,0.335989952087402,0,0.791910886764526,-0.139002457261086,0,25,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",2004,-0.177431419491768,0,0,0.0423754155635834,0.606737196445465,0,1.35115694999695,-0.139002457261086,2,25,729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",2005,-0.488436698913574,0,0,0.0423754155635834,0.335989952087402,0,1.59929776191711,-0.221125707030296,10,64,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MN",2006,-0.488436698913574,0,0,-0.0246066190302372,0.545305669307709,0,1.35115694999695,-0.139002457261086,10,49,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",1996,-0.488436698913574,1,4.32999992370605,0.101036034524441,-0.0514813847839832,0,0.644469022750854,-0.180064141750336,9,36,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",1997,-0.488436698913574,1,4.32999992370605,0.140447556972504,-0.140375599265099,1,0.243889138102531,-0.180064141750336,10,64,216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",1998,-0.488436698913574,1,4.32999992370605,0.168495506048203,0.00361085869371891,1,0.766645491123199,0.0170315690338612,7,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",1999,0.193534627556801,1,4.32999992370605,0.153283476829529,-0.140375599265099,0,0.781715929508209,-0.180064141750336,7,16,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",2000,-0.488436698913574,1,4.32999992370605,0.140447556972504,0.0296209771186113,0,0.364765971899033,-0.180064141750336,6,25,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",2001,-0.488436698913574,1,4.32999992370605,0.168495506048203,-0.0406490005552769,1,0.766645491123199,-0.180064141750336,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",2002,-0.488436698913574,1,4.32999992370605,0.168495506048203,-0.0406490005552769,1,0.647349894046783,0.0170315690338612,10,49,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",2003,-0.488436698913574,1,4.32999992370605,0.110370434820652,-0.140375599265099,0,0.647349894046783,-0.180064141750336,6,0,343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",2004,-0.488436698913574,1,4.32999992370605,0.117999672889709,-0.0514813847839832,0,0.871545732021332,-0.180064141750336,6,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",2005,-0.488436698913574,1,4.32999992370605,0.178349658846855,0.00361085869371891,1,0.644469022750854,-0.180064141750336,4,9,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MO",2006,-0.488436698913574,1,4.32999992370605,0.146781370043755,-0.140375599265099,0,0.697131872177124,-0.180064141750336,10,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",1996,-0.488436698913574,1,12,-0.4035684466362,-0.680043339729309,0,-0.574008226394653,-0.566043078899384,10,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",1997,-0.488436698913574,1,12,-0.388464361429214,-1.49358773231506,0,-0.166321232914925,-0.73028951883316,1,9,729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",1998,-0.488436698913574,1,12,-0.388464361429214,-0.576077878475189,0,-0.46273872256279,-0.566043078899384,5,36,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",1999,-0.419656693935394,1,12,-0.380960732698441,-1.21563708782196,1,-0.574008226394653,-0.73028951883316,5,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",2000,-0.488436698913574,1,12,-0.392897248268127,-1.47818660736084,0,-0.449650347232819,-0.73028951883316,9,81,216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",2001,-0.488436698913574,1,12,-0.382771760225296,-1.49358773231506,0,-0.166321232914925,-0.73028951883316,0,0,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",2002,-0.419656693935394,1,12,-0.377068638801575,-0.537414968013763,0,-0.30374950170517,-0.566043078899384,10,1,729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",2003,-0.488436698913574,1,12,-0.380960732698441,-0.73736697435379,1,-0.30374950170517,-0.73028951883316,8,64,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",2004,-0.488436698913574,1,12,-0.39813044667244,-1.49358773231506,0,-0.0138444751501083,-0.73028951883316,6,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",2005,-0.488436698913574,1,12,-0.388464361429214,-0.537414968013763,1,-0.261046916246414,-0.566043078899384,1,9,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MS",2006,-0.419656693935394,1,12,-0.384713858366013,-1.13459849357605,0,-0.304753184318542,-0.566043078899384,3,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",1996,-0.275967746973038,1,7.5,-0.752991676330566,-0.183707967400551,1,0.464361011981964,-0.984871447086334,8,4,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",1997,-0.488436698913574,1,7.5,-0.75250917673111,-0.183707967400551,1,0.0275520645081997,-0.984871447086334,4,36,512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",1998,-0.488436698913574,1,7.5,-0.751554667949677,-0.574949204921722,0,-0.373029917478561,-0.984871447086334,5,25,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",1999,-0.488436698913574,1,7.5,-0.75250917673111,-0.197064340114594,1,-0.373029917478561,-0.984871447086334,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",2000,-0.488436698913574,1,7.5,-0.74977695941925,-0.574949204921722,1,0.0275520645081997,-0.984871447086334,6,16,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",2001,-0.488436698913574,1,7.5,-0.753670692443848,-0.192194625735283,1,-0.425485551357269,-1.00950837135315,4,64,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",2002,-0.275967746973038,1,7.5,-0.74977695941925,-0.324391156435013,0,-0.171774566173553,-1.00950837135315,10,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",2003,-0.488436698913574,1,7.5,-0.750376403331757,0.467170923948288,1,0.268090546131134,-0.984871447086334,1,36,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",2004,-0.488436698913574,1,7.5,-0.752991676330566,-0.197064340114594,1,0.148162513971329,-0.984871447086334,6,16,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",2005,-0.488436698913574,1,7.5,-0.741177558898926,-0.183707967400551,1,0.329363167285919,-1.00950837135315,3,1,343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"MT",2006,-0.488436698913574,1,7.5,-0.74889200925827,-0.24894680082798,1,0.329363167285919,-1.00950837135315,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",1996,-0.488436698913574,0,0,0.716657817363739,-0.221865251660347,0,0.783396542072296,-0.385372072458267,8,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",1997,-0.488436698913574,0,0,0.663459658622742,0.404742270708084,1,0.539512634277344,0.0170315690338612,10,4,343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",1998,-0.488436698913574,0,0,0.688027501106262,-0.221865251660347,0,0.783396542072296,-0.385372072458267,6,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",1999,0.086367703974247,0,0,0.59935861825943,0.182782262563705,1,0.539512634277344,0.0170315690338612,6,4,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",2000,-0.488436698913574,0,0,0.59935861825943,-0.327179789543152,0,0.302146166563034,-0.385372072458267,5,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",2001,-0.488436698913574,0,0,0.59935861825943,-0.221865251660347,1,0.467148661613464,0.0170315690338612,0,9,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",2002,-0.488436698913574,0,0,0.519480466842651,-0.181277975440025,1,0.539512634277344,-0.385372072458267,7,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",2003,-0.488436698913574,0,0,0.623523473739624,-0.32982474565506,0,0.467148661613464,0.0170315690338612,0,81,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",2004,-0.488436698913574,0,0,0.688027501106262,-0.122498236596584,0,0.59532767534256,0.0170315690338612,3,81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",2005,-0.488436698913574,0,0,0.64535117149353,-0.0358522087335587,0,0.302146166563034,-0.385372072458267,6,49,343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NC",2006,-0.488436698913574,0,0,0.519480466842651,-0.327179789543152,0,0.655241549015045,0.0170315690338612,4,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",1996,-0.488436698913574,1,3,-0.799092054367065,0.975885629653931,1,0.0739151909947395,-1.19017946720123,8,9,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",1997,-0.488436698913574,1,3,-0.800321280956268,1.08252656459808,1,0.496517181396484,-1.19017946720123,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",1998,-0.488436698913574,1,3,-0.799175918102264,0.515714585781097,1,0.105459026992321,-1.13269317150116,4,36,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",1999,-0.488436698913574,1,3,-0.800199270248413,0.815983355045319,1,0.580410897731781,-1.13269317150116,5,100,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",2000,-0.187041133642197,1,3,-0.798024535179138,0.443758875131607,1,0.651242673397064,-1.13269317150116,10,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",2001,-0.187041133642197,1,3,-0.799175918102264,1.08252656459808,1,0.318123668432236,-1.13269317150116,3,36,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",2002,-0.488436698913574,1,3,-0.800321280956268,0.815983355045319,1,0.496517181396484,-1.19017946720123,5,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",2003,-0.488436698913574,1,3,-0.798205077648163,0.901208281517029,1,0.651242673397064,-1.19017946720123,0,4,343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",2004,-0.488436698913574,1,3,-0.800153195858002,1.08252656459808,1,-0.0488391667604446,-1.13269317150116,5,49,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",2005,-0.488436698913574,1,3,-0.798560440540314,0.815983355045319,1,0.287163197994232,-1.19017946720123,1,36,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"ND",2006,-0.488436698913574,1,3,-0.800153195858002,1.08252656459808,1,-0.202486619353294,-1.13269317150116,5,1,729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",1996,-0.488436698913574,1,8.5,-0.595332264900208,-0.907132029533386,0,1.07843518257141,-0.278611928224564,0,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",1997,-0.488436698913574,1,8.5,-0.59975653886795,-0.864362359046936,0,1.0556857585907,-0.278611928224564,2,100,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",1998,-0.488436698913574,1,8.5,-0.59975653886795,-1.26687204837799,0,1.0556857585907,-0.278611928224564,10,9,343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",1999,-0.235378161072731,1,8.5,-0.601439118385315,-0.502726674079895,0,0.718640446662903,-0.278611928224564,10,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",2000,-0.488436698913574,1,8.5,-0.59975653886795,-0.926152050495148,0,0.63335382938385,-0.278611928224564,8,25,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",2001,-0.235378161072731,1,8.5,-0.595332264900208,-1.16552555561066,0,0.718640446662903,-0.278611928224564,4,16,216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",2002,-0.488436698913574,1,8.5,-0.60320633649826,-0.907132029533386,0,0.63335382938385,-0.278611928224564,6,9,512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",2003,-0.488436698913574,1,8.5,-0.598053634166718,-1.3850371837616,0,0.436596304178238,-0.196488693356514,1,36,343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",2004,-0.488436698913574,1,8.5,-0.601439118385315,-0.907132029533386,0,0.804349482059479,-0.278611928224564,7,1,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",2005,-0.488436698913574,1,8.5,-0.595332264900208,-0.926152050495148,0,0.63335382938385,-0.278611928224564,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NE",2006,-0.488436698913574,1,8.5,-0.586983025074005,-0.864362359046936,0,0.804349482059479,-0.196488693356514,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",1996,-0.488436698913574,0,0,-0.690533757209778,-0.0274862833321095,0,1.62226271629333,-1.38727509975433,9,36,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",1997,-0.488436698913574,0,0,-0.69942718744278,-0.670238792896271,0,1.24633228778839,-1.38727509975433,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",1998,-0.488436698913574,0,0,-0.693556368350983,-0.340970069169998,1,1.62226271629333,-1.38727509975433,8,25,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",1999,-0.488436698913574,0,0,-0.674291610717773,-0.0274862833321095,0,1.78548491001129,-1.32978880405426,4,1,216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",2000,1.61084890365601,0,0,-0.687173843383789,-0.603811383247375,0,0.806801199913025,-1.32978880405426,0,64,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",2001,-0.488436698913574,0,0,-0.674291610717773,-0.340126156806946,0,1.65155136585236,-1.38727509975433,6,9,343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",2002,-0.488436698913574,0,0,-0.684233784675598,-0.419294208288193,0,1.78548491001129,-1.32978880405426,2,100,729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",2003,-0.488436698913574,0,0,-0.693556368350983,-0.419294208288193,0,1.62226271629333,-1.32978880405426,8,81,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",2004,-0.488436698913574,0,0,-0.690533757209778,-0.603811383247375,0,1.78548491001129,-1.38727509975433,3,9,343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",2005,-0.410685390233994,0,0,-0.696661829948425,-0.766485273838043,0,1.65155136585236,-1.32978880405426,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NH",2006,-0.410685390233994,0,0,-0.679660022258759,0.477389931678772,0,1.78548491001129,-1.38727509975433,5,81,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",1996,-0.488436698913574,0,0,0.687931776046753,1.18219470977783,1,2.4725980758667,0.394798308610916,1,49,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",1997,-0.428827345371246,0,0,0.676654517650604,0.816742300987244,1,2.57256817817688,0.394798308610916,4,25,216,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",1998,-0.488436698913574,0,0,0.703335821628571,1.18219470977783,1,2.46701550483704,0.394798308610916,10,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",1999,-0.488436698913574,0,0,0.708435118198395,0.642582595348358,1,1.64007532596588,0.394798308610916,4,81,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",2000,-0.488436698913574,0,0,0.708435118198395,0.870887160301208,1,2.04687213897705,0.394798308610916,3,25,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",2001,-0.488436698913574,0,0,0.706610202789307,0.642582595348358,1,2.1331262588501,1.01893448829651,8,0,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",2002,0.346094161272049,0,0,0.664986550807953,1.23426139354706,0,2.46701550483704,0.394798308610916,8,81,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",2003,-0.488436698913574,0,0,0.612142086029053,0.876029551029205,1,2.1331262588501,1.01893448829651,6,64,512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",2004,-0.488436698913574,0,0,0.625156819820404,0.953015267848969,1,2.46701550483704,0.394798308610916,2,100,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",2005,-0.488436698913574,0,0,0.676654517650604,0.953015267848969,1,2.45683670043945,0.394798308610916,7,25,512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NJ",2006,0.346094161272049,0,0,0.638058364391327,1.18219470977783,1,2.4725980758667,0.394798308610916,3,100,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"optinnot",0,0,0,0,0
"NM",1996,-0.488436698913574,0,0,-0.556975126266479,0.345999002456665,0,0.249439403414726,-0.713864922523499,3,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"optinnot",0,0,0,0,0
