"state","year","policycongruent","gub_election","elect2","hvd_4yr","fedcrime","leg_dem_per_2pty","dem_governor","insession","propneighpol","citidist","squire_prof86","citi6008","crimespendpc","crimespendpcsq","violentthousand","pctwhite","stateincpercap","logpop","counter","counter2","counter3","intercept","event","billnum"
"Connecticut",1996,1,0,1,48.2723007202148,0.252559989690781,53.7435607910156,0,1,0,22.8075199127197,0.232999995350838,67.1044921875,174.745635986328,34062.8828125,3.90899991989136,86.9866790771484,32.8350791931152,15.0290431976318,1,9,8,1,1,22
"Delaware",1996,1,1,0,37.0260772705078,0.287701010704041,48.0255508422852,1,1,0.666666686534882,2.13504838943481,0.19200000166893,54.4694404602051,264.106201171875,56975.4140625,7.62400007247925,80.3241806030273,31.0070514678955,13.5157251358032,3,4,27,1,0,22
"Delaware",1997,1,0,0,37.0260772705078,0.316002994775772,49.245059967041,1,1,0,9.52719020843506,0.19200000166893,44.2456703186035,264.106201171875,56975.4140625,6.8439998626709,80.3241806030273,31.0070514678955,13.5298089981079,1,16,1,1,0,22
"Delaware",1998,1,1,1,36.6690902709961,0.252559989690781,48.0255508422852,1,1,1,3.6235499382019,0.19200000166893,57.7241706848145,374.589294433594,49041.23046875,6.68300008773804,80.3241806030273,26.5736675262451,13.575234413147,2,16,125,1,1,22
"Florida",1996,1,1,1,32.2749404907227,0.171293005347252,48.75,1,1,0.5,4.78572130203247,0.254999995231628,44.6024703979492,152.238998413086,26294.005859375,9.38700008392334,83.0835266113281,24.919075012207,16.5729484558105,3,9,27,1,0,22
"Florida",1997,1,0,1,29.349235534668,0.226674005389214,45.8333396911621,1,1,0,4.78572130203247,0.254999995231628,44.6024703979492,162.154266357422,18126.169921875,10.2360000610352,83.0835266113281,27.3292751312256,16.5137367248535,1,4,64,1,0,22
"Florida",1998,1,0,1,34.3952026367188,0.252559989690781,45,1,1,0.5,0.886954486370087,0.254999995231628,49.2788314819336,162.154266357422,21819.814453125,10.2360000610352,83.0835266113281,26.4532928466797,16.5359039306641,4,4,27,1,0,22
"Florida",1999,1,0,1,34.3952026367188,0.316002994775772,38.3333396911621,0,1,0.5,0.0239825006574392,0.254999995231628,49.2788314819336,134.63346862793,21819.814453125,10.5100002288818,83.0835266113281,24.919075012207,16.5554828643799,3,9,1,1,1,22
"Georgia",1996,1,0,1,23.8137817382812,0.171293005347252,59.8015899658203,1,1,0,2.73424005508423,0.133000001311302,40.1919708251953,131.949981689453,17410.796875,6.38700008392334,71.0094909667969,24.2873668670654,15.8305559158325,1,1,8,1,0,22
"Georgia",1997,1,1,0,23.8137817382812,0.252559989690781,58.6904792785645,1,1,0,2.73424005508423,0.133000001311302,41.7666282653809,140.79655456543,17410.796875,6.38700008392334,71.0094909667969,23.3402328491211,15.8305559158325,1,1,1,1,0,22
"Georgia",1998,1,0,1,23.8137817382812,0.252559989690781,62.9166603088379,1,1,0,2.73424005508423,0.133000001311302,40.1919708251953,131.949981689453,17379.953125,6.38700008392334,71.0094909667969,25.6803035736084,15.8777465820312,1,9,1,1,0,22
"Georgia",1999,1,0,1,21.7680053710938,0.252559989690781,62.9166603088379,1,1,0,12.1424217224121,0.133000001311302,41.7666282653809,131.833053588867,17410.796875,5.72700023651123,71.0094909667969,25.6803035736084,15.8777465820312,2,9,1,1,0,22
"Georgia",2000,1,0,1,21.7680053710938,0.171293005347252,62.9166603088379,1,1,0,2.85982251167297,0.133000001311302,38.9017181396484,131.949981689453,19823.669921875,5.72700023651123,71.0094909667969,25.6803035736084,15.8305559158325,2,4,8,1,1,22
"Idaho",1996,1,0,0,30.8285980224609,0.171293005347252,15,0,1,0,19.2629909515381,0.119000002741814,27.6940498352051,163.783538818359,12382.6708984375,2.44899988174438,94.4079437255859,22.2336978912354,14.0003976821899,2,4,1,1,0,22
"Idaho",1997,1,0,0,28.1978759765625,0.252559989690781,20.7142906188965,0,1,0,19.2629909515381,0.119000002741814,33.0713996887207,129.883834838867,16869.810546875,2.82200002670288,94.4079437255859,20.5248508453369,14.0405158996582,3,4,27,1,0,22
"Idaho",1998,1,0,0,31.6261138916016,0.171293005347252,20.7142906188965,0,1,0.666666686534882,22.4717350006104,0.119000002741814,13.1633100509644,111.277450561523,16869.810546875,2.67199993133545,94.4079437255859,20.5248508453369,14.0003976821899,3,9,8,1,0,22
"Idaho",1999,1,0,0,30.8285980224609,0.316002994775772,15,0,1,0,15.7966995239258,0.119000002741814,27.6940498352051,111.277450561523,11607.8857421875,2.44899988174438,94.4079437255859,20.9606227874756,14.0213203430176,3,9,64,1,0,22
"Idaho",2000,1,0,1,30.8285980224609,0.171293005347252,15,0,1,0,31.4631423950195,0.119000002741814,33.0713996887207,129.883834838867,12382.6708984375,2.56800007820129,94.4079437255859,20.9606227874756,14.0405158996582,1,9,8,1,0,22
"Idaho",2001,1,0,1,29.5132293701172,0.316002994775772,20.7142906188965,0,1,0.666666686534882,31.4631423950195,0.119000002741814,33.0713996887207,111.277450561523,12382.6708984375,2.44899988174438,94.4079437255859,23.269359588623,14.0003976821899,2,9,64,1,0,22
"Idaho",2002,1,0,1,31.6261138916016,0.226674005389214,15,0,1,0,31.4631423950195,0.119000002741814,27.6940498352051,163.783538818359,16869.810546875,2.56800007820129,94.4079437255859,20.9606227874756,14.0003976821899,1,9,64,1,0,22
"Idaho",2003,1,1,1,31.6261138916016,0.252559989690781,20.7142906188965,0,1,0,19.2629909515381,0.119000002741814,20.3707809448242,129.883834838867,12382.6708984375,2.44899988174438,94.4079437255859,20.5248508453369,14.0213203430176,1,1,64,1,0,22
"Idaho",2004,1,0,0,29.5132293701172,0.171293005347252,14.2857103347778,0,1,0,22.4717350006104,0.119000002741814,20.3707809448242,111.277450561523,12382.6708984375,2.67199993133545,94.4079437255859,20.9606227874756,14.0213203430176,2,1,64,1,0,22
"Idaho",2005,1,1,0,30.8285980224609,0.316002994775772,15,0,1,0,19.2629909515381,0.119000002741814,33.0713996887207,107.739898681641,12382.6708984375,2.56800007820129,94.4079437255859,23.269359588623,14.0589847564697,4,9,64,1,0,22
"Idaho",2006,1,1,1,31.6261138916016,0.252559989690781,14.2857103347778,0,1,0,22.4717350006104,0.119000002741814,20.3707809448242,107.739898681641,26825.046875,2.56800007820129,94.4079437255859,23.269359588623,14.0405158996582,2,4,64,1,0,22
"Illinois",1996,1,0,0,31.2727355957031,0.252559989690781,49.1525382995605,0,1,0,16.6832599639893,0.301999986171722,54.359748840332,97.6945571899414,13431.8310546875,6.89499998092651,78.3246383666992,30.6185417175293,16.3228187561035,3,1,1,1,0,22
"Illinois",1997,1,0,0,35.9534149169922,0.252559989690781,49.1525382995605,0,1,0.16666667163372,15.3074779510498,0.301999986171722,59.9339294433594,104.444381713867,9544.2265625,6.89499998092651,78.3246383666992,28.1303939819336,16.3228187561035,2,16,64,1,0,22
"Illinois",1998,1,0,0,38.3252029418945,0.252559989690781,49.1525382995605,0,1,0.16666667163372,7.98126554489136,0.301999986171722,52.8507385253906,97.6945571899414,15441.751953125,8.61400032043457,78.3246383666992,28.1303939819336,16.3157749176025,3,16,27,1,0,22
"Illinois",1999,1,0,1,38.3252029418945,0.226674005389214,49.1525382995605,0,1,0.16666667163372,7.98126554489136,0.301999986171722,54.359748840332,124.264846801758,15441.751953125,6.89499998092651,78.3246383666992,28.1303939819336,16.3157749176025,3,16,27,1,0,22
"Illinois",2000,1,0,0,38.3252029418945,0.226674005389214,49.1525382995605,0,1,0.16666667163372,15.3074779510498,0.301999986171722,54.359748840332,124.264846801758,9544.2265625,8.9040002822876,78.3246383666992,26.8061370849609,16.3088817596436,2,1,8,1,0,22
"Illinois",2001,1,0,1,38.3252029418945,0.226674005389214,49.1525382995605,0,1,0.16666667163372,2.02535843849182,0.301999986171722,52.8507385253906,124.264846801758,9544.2265625,6.89499998092651,78.3246383666992,30.6185417175293,16.3157749176025,1,9,1,1,1,22
"Indiana",1996,1,0,1,37.825309753418,0.316002994775772,44.5,1,1,0,2.03529000282288,0.138999998569489,48.9630584716797,112.623764038086,8042.57080078125,3.74600005149841,90.5583724975586,28.0449123382568,15.6224298477173,2,9,64,1,0,22
"Indiana",1997,1,1,0,45.1441497802734,0.171293005347252,44,1,1,0,10.3768014907837,0.138999998569489,38.9360008239746,139.343017578125,11245.080078125,3.74600005149841,87.5,27.4598274230957,15.6224298477173,4,4,1,1,0,22
"Indiana",1998,1,0,1,33.1913146972656,0.316002994775772,44,1,1,0,8.93321990966797,0.138999998569489,38.2027702331543,89.6803817749023,11245.080078125,5.36999988555908,90.5583724975586,22.6546173095703,15.6147365570068,2,25,64,1,0,22
"Indiana",1999,1,0,0,30.8634338378906,0.171293005347252,44.5,1,1,1,2.03529000282288,0.138999998569489,48.9630584716797,112.623764038086,15511.71875,5.36999988555908,87.5,25.1692333221436,15.5997867584229,3,25,8,1,1,22
"Iowa",1996,1,0,0,44.0566635131836,0.252559989690781,45,1,1,0,9.75223159790039,0.224999994039536,48.3389205932617,90.7701416015625,8239.21875,3.09999990463257,96.6268157958984,24.8981609344482,14.8862838745117,3,16,64,1,0,22
"Iowa",1997,1,0,1,43.4771041870117,0.226674005389214,45,0,1,0.16666667163372,5.09068012237549,0.224999994039536,40.7719993591309,115.536773681641,13348.74609375,2.72499990463257,96.6268157958984,23.7467174530029,14.8862838745117,4,16,64,1,1,22
"Kansas",1996,1,0,1,46.9770431518555,0.226674005389214,35.4500007629395,0,1,0,0.119379997253418,0.151999995112419,31.3996696472168,94.5462493896484,8218.7705078125,4.1729998588562,90.0875625610352,24.5044116973877,14.7766036987305,3,4,8,1,1,22
"Kentucky",1996,1,0,1,43.382984161377,0.252559989690781,58.7540283203125,1,1,0,11.1474828720093,0.101000003516674,15.3973999023438,147.658340454102,15436.3525390625,3.27999997138977,90.0999984741211,21.0205726623535,15.1899213790894,5,25,125,1,0,22
"Kentucky",1997,1,0,1,40.497974395752,0.316002994775772,58.315788269043,1,0,0,32.4718208312988,0.101000003516674,36.1225700378418,110.224197387695,7724.240234375,2.9449999332428,92.0368957519531,19.9817218780518,15.198145866394,1,4,64,1,0,22
"Kentucky",1998,1,0,0,41.3327255249023,0.171293005347252,59.315788269043,1,0,0,32.4718208312988,0.101000003516674,15.3973999023438,124.243118286133,12149.3740234375,3.16899991035461,90.0999984741211,23.0322761535645,15.1899213790894,1,1,1,1,0,22
"Kentucky",1999,1,1,1,39.2882766723633,0.252559989690781,56.007438659668,1,1,0.142857149243355,11.1474828720093,0.101000003516674,36.1225700378418,87.8876571655273,12149.3740234375,2.9449999332428,90.0999984741211,21.0205726623535,15.2139568328857,3,16,64,1,1,22
"Louisiana",1996,1,1,0,33.8430480957031,0.226674005389214,69.1941375732422,0,1,1,16.8204936981201,0.185000002384186,28.5432891845703,150.194122314453,19574.330078125,7.79500007629395,67.2785797119141,21.0875148773193,15.3108415603638,1,4,1,1,0,22
"Louisiana",1997,1,0,1,33.8430480957031,0.226674005389214,70.3525619506836,0,1,0.333333343267441,16.8204936981201,0.185000002384186,28.5432891845703,164.223236083984,22558.2734375,7.3270001411438,67.2785797119141,22.1193180084229,15.3108415603638,4,1,1,1,1,22
"Maine",1996,1,0,0,57.7887954711914,0.035240899771452,52.6462097167969,0,1,0,6.39250993728638,0.160999998450279,65.4427871704102,134.732925415039,8164.45556640625,1.15900003910065,98.4064178466797,26.6962070465088,14.0657205581665,2,100,729,1,0,22
"Maine",1997,1,0,1,55.2984619140625,0.316002994775772,52.6462097167969,0,1,1,30.5856609344482,0.160999998450279,54.2617301940918,128.311431884766,12958.58984375,1.24899995326996,98.4064178466797,31.4897918701172,14.0520105361938,3,49,64,1,1,22
"Maryland",1996,1,0,1,47.183219909668,0.316002994775772,69.503547668457,1,1,0,16.98459815979,0.203999996185303,70.6427536010742,198.114822387695,40205.59765625,8.46599960327148,70.9816284179688,30.7416934967041,15.4559288024902,2,1,27,1,0,22
"Maryland",1997,1,0,0,44.894889831543,0.316002994775772,69.503547668457,1,1,0,16.346658706665,0.203999996185303,58.3728790283203,201.219497680664,40205.59765625,9.3120002746582,70.9816284179688,29.0000629425049,15.4745969772339,4,9,8,1,0,22
"Maryland",1998,1,0,0,42.6065673828125,0.316002994775772,69.503547668457,1,1,0,20.4769649505615,0.203999996185303,70.6427536010742,200.513336181641,39249.484375,7.96600008010864,70.9816284179688,32.2158470153809,15.4559288024902,4,1,27,1,0,22
"Maryland",1999,1,0,1,44.894889831543,0.171293005347252,69.3996963500977,1,1,0,16.98459815979,0.203999996185303,68.6810531616211,201.219497680664,40205.59765625,9.3120002746582,70.9816284179688,27.6893558502197,15.4745969772339,1,4,64,1,0,22
"Maryland",2000,1,1,0,47.183219909668,0.252559989690781,69.3996963500977,1,1,0,20.4769649505615,0.203999996185303,70.6427536010742,198.114822387695,40205.59765625,7.43400001525879,70.9816284179688,29.0000629425049,15.4559288024902,2,4,8,1,0,22
"Maryland",2001,1,0,1,44.473258972168,0.226674005389214,69.503547668457,1,1,0.25,20.4769649505615,0.203999996185303,61.6110496520996,194.816207885742,39249.484375,7.43400001525879,70.9816284179688,32.2158470153809,15.4470987319946,4,9,1,1,0,22
"Maryland",2002,1,1,0,47.183219909668,0.171293005347252,69.503547668457,1,1,0,16.346658706665,0.203999996185303,68.6810531616211,201.219497680664,39249.484375,7.43400001525879,70.9816284179688,30.7416934967041,15.4470987319946,2,9,1,1,0,22
"Maryland",2003,1,0,0,42.6065673828125,0.171293005347252,71.6312103271484,1,1,0.25,16.346658706665,0.203999996185303,61.6110496520996,198.114822387695,37953.35546875,7.96600008010864,70.9816284179688,27.6893558502197,15.4559288024902,3,4,27,1,0,22
"Maryland",2004,1,0,0,47.183219909668,0.226674005389214,71.6312103271484,1,1,0,20.4769649505615,0.203999996185303,68.6810531616211,198.114822387695,40205.59765625,9.3120002746582,70.9816284179688,32.2158470153809,15.4745969772339,3,16,8,1,0,22
"Maryland",2005,1,0,0,42.6065673828125,0.226674005389214,71.6312103271484,1,1,0.25,22.2054004669189,0.203999996185303,61.6110496520996,200.513336181641,37953.35546875,9.3120002746582,70.9816284179688,27.6893558502197,15.4650268554688,4,4,64,1,0,22
"Maryland",2006,1,1,1,42.6065673828125,0.171293005347252,69.503547668457,1,1,0,16.346658706665,0.203999996185303,58.3728790283203,198.114822387695,39249.484375,7.96600008010864,70.9816284179688,27.6893558502197,15.4745969772339,3,16,64,1,0,22
"Massachusetts",1996,1,1,0,20.2601013183594,0.226674005389214,80.8805084228516,0,1,0,34.080997467041,0.614000022411346,86.4153900146484,176.328857421875,31091.865234375,6.42199993133545,89.843620300293,33.0059852600098,15.6442537307739,1,1,1,1,0,22
"Massachusetts",1997,1,0,0,27.5227966308594,0.226674005389214,76.8081817626953,0,1,0,40.918586730957,0.614000022411346,76.2737274169922,167.00048828125,31091.865234375,6.21299982070923,89.843620300293,29.2791366577148,15.6515798568726,1,9,1,1,0,22
"Massachusetts",1998,1,1,1,23.1068496704102,0.226674005389214,80.6240997314453,0,1,0,40.1062507629395,0.614000022411346,85.545036315918,167.00048828125,27889.1640625,6.44199991226196,89.843620300293,30.9111461639404,15.6442537307739,1,1,27,1,0,22
"Massachusetts",1999,1,1,1,20.2601013183594,0.252559989690781,76.8081817626953,0,1,0,40.1062507629395,0.614000022411346,85.545036315918,190.21630859375,31091.865234375,6.42199993133545,89.843620300293,30.9111461639404,15.6515798568726,3,4,27,1,0,22
"Massachusetts",2000,1,0,0,23.1068496704102,0.252559989690781,80.6240997314453,0,1,0,34.080997467041,0.614000022411346,76.2737274169922,176.328857421875,31091.865234375,6.42199993133545,89.843620300293,29.2791366577148,15.6515798568726,2,1,1,1,0,22
"Massachusetts",2001,1,0,1,27.5227966308594,0.171293005347252,80.8805084228516,0,1,0,40.1062507629395,0.614000022411346,86.4153900146484,176.328857421875,27889.1640625,6.21299982070923,89.843620300293,29.2791366577148,15.6367893218994,3,4,1,1,0,22
"Massachusetts",2002,1,0,0,27.5227966308594,0.226674005389214,80.6240997314453,0,1,0,34.080997467041,0.614000022411346,76.2737274169922,190.21630859375,36182.2421875,6.44199991226196,89.843620300293,33.0059852600098,15.6367893218994,2,9,27,1,0,22
"Massachusetts",2003,1,0,1,27.5227966308594,0.226674005389214,80.8805084228516,0,1,0,40.918586730957,0.614000022411346,76.2737274169922,176.328857421875,31091.865234375,6.21299982070923,89.843620300293,33.0059852600098,15.6367893218994,3,9,8,1,0,22
"Massachusetts",2004,1,1,1,27.5227966308594,0.171293005347252,80.6240997314453,0,1,0,40.918586730957,0.614000022411346,85.545036315918,190.21630859375,31091.865234375,6.42199993133545,89.843620300293,33.0059852600098,15.6367893218994,2,4,8,1,0,22
"Massachusetts",2005,1,0,0,23.1068496704102,0.226674005389214,76.8081817626953,0,1,0,40.1062507629395,0.614000022411346,76.2737274169922,190.21630859375,27889.1640625,6.44199991226196,89.843620300293,33.0059852600098,15.6367893218994,1,9,27,1,0,22
"Massachusetts",2006,1,1,1,23.1068496704102,0.171293005347252,76.8081817626953,0,1,0,34.080997467041,0.614000022411346,86.4153900146484,190.21630859375,36182.2421875,6.21299982070923,89.843620300293,30.9111461639404,15.6515798568726,3,1,27,1,0,22
"Michigan",1996,1,0,1,52.0029678344727,0.287701010704041,43.3732109069824,0,1,0.75,12.3413276672363,0.652999997138977,48.4526481628418,159.937072753906,33536.95703125,6.35300016403198,80.1999969482422,27.8584537506104,16.0936641693115,3,1,1,1,1,22
"Minnesota",1996,1,1,1,55.8631782531738,0.316002994775772,58.3333396911621,0,1,0.75,1.99371552467346,0.199000000953674,52.4096908569336,94.4837036132812,7069.05419921875,3.37800002098083,94.4068908691406,25.8714046478271,15.3993186950684,2,9,1,1,0,22
"Minnesota",1997,1,1,1,55.4059219360352,0.226674005389214,53.810489654541,0,1,0.25,1.99371552467346,0.199000000953674,52.4096908569336,94.4837036132812,8927.169921875,2.74000000953674,94.4068908691406,30.5616989135742,15.3764705657959,3,9,1,1,0,22
"Minnesota",1998,1,0,1,55.8631782531738,0.316002994775772,53.810489654541,0,1,0.25,1.99371552467346,0.199000000953674,53.2636604309082,95.1597595214844,8927.169921875,3.10199999809265,94.4068908691406,25.8714046478271,15.3993186950684,4,16,8,1,0,22
"Minnesota",1999,1,0,1,55.8631782531738,0.252559989690781,58.3333396911621,0,1,0.25,1.99371552467346,0.199000000953674,52.1595001220703,95.1597595214844,9055.3798828125,3.10199999809265,94.4068908691406,30.5616989135742,15.3764705657959,3,1,27,1,1,22
"Mississippi",1996,1,0,1,29.1007537841797,0.171293005347252,67.9864196777344,0,1,0,12.6339502334595,0.159999996423721,23.7817001342773,98.1650848388672,10889.5,4.10699987411499,63.4793586730957,19.947229385376,14.8468551635742,2,9,1,1,0,22
"Mississippi",1997,1,0,1,29.1007537841797,0.252559989690781,68.4065933227539,0,1,0,24.321870803833,0.159999996423721,23.5335292816162,104.352767944336,10088.892578125,4.69000005722046,63.4793586730957,19.947229385376,14.8368835449219,1,9,1,1,0,22
"Mississippi",1998,1,0,0,28.6735916137695,0.252559989690781,67.9864196777344,0,1,0,20.8447532653809,0.159999996423721,23.7817001342773,98.1650848388672,10889.5,4.69000005722046,63.4793586730957,18.8795490264893,14.8368835449219,1,9,8,1,0,22
"Mississippi",1999,1,0,1,29.1007537841797,0.171293005347252,67.9864196777344,0,1,0,24.321870803833,0.159999996423721,23.5335292816162,100.443481445312,10088.892578125,4.69000005722046,63.4793586730957,18.0792560577393,14.8368835449219,3,9,27,1,0,22
"Mississippi",2000,1,0,1,29.1007537841797,0.252559989690781,67.9864196777344,0,1,0,12.6339502334595,0.159999996423721,23.5335292816162,100.443481445312,10889.5,4.69000005722046,63.4793586730957,18.0792560577393,14.8368835449219,3,1,8,1,0,22
"Mississippi",2001,1,0,1,29.1007537841797,0.171293005347252,68.4065933227539,0,1,0,12.6339502334595,0.159999996423721,23.7817001342773,100.443481445312,10889.5,4.69000005722046,63.4793586730957,18.8795490264893,14.8468551635742,1,4,27,1,0,22
"Mississippi",2002,1,0,1,29.1007537841797,0.252559989690781,68.4065933227539,0,1,0,20.8447532653809,0.159999996423721,23.5335292816162,98.1650848388672,10889.5,4.69000005722046,63.4793586730957,18.8795490264893,14.8368835449219,1,1,1,1,0,22
"Mississippi",2003,1,0,1,28.6735916137695,0.226674005389214,68.4065933227539,0,1,0,20.8447532653809,0.159999996423721,28.0125198364258,98.1650848388672,10889.5,4.88299989700317,63.4793586730957,19.947229385376,14.8468551635742,1,9,8,1,0,22
"Mississippi",2004,1,0,1,28.2471466064453,0.252559989690781,67.9864196777344,0,1,0,24.321870803833,0.159999996423721,28.0125198364258,104.352767944336,10889.5,4.10699987411499,63.4793586730957,18.8795490264893,14.8468551635742,1,1,27,1,0,22
"Mississippi",2005,1,0,0,28.6735916137695,0.226674005389214,67.6923065185547,0,1,0,12.6339502334595,0.159999996423721,23.5335292816162,104.352767944336,9636.3837890625,4.69000005722046,63.4793586730957,18.0792560577393,14.8368835449219,3,9,8,1,0,22
"Mississippi",2006,1,0,1,28.6735916137695,0.226674005389214,67.9864196777344,0,1,0,20.8447532653809,0.159999996423721,23.5335292816162,104.352767944336,10088.892578125,4.69000005722046,63.4793586730957,18.0792560577393,14.8368835449219,3,4,27,1,0,22
"Missouri",1996,1,0,0,40.8361015319824,0.226674005389214,53.1577110290527,1,1,0.75,2.50588440895081,0.296999990940094,46.3258399963379,121.404357910156,12836.873046875,5.55700016021729,87.671760559082,25.4193897247314,15.5077352523804,3,1,8,1,0,22
"Missouri",1997,1,0,0,40.1560821533203,0.226674005389214,54.7930297851562,1,1,0.75,4.94248151779175,0.296999990940094,47.3919105529785,82.3645629882812,12836.873046875,5.77400016784668,87.671760559082,26.2184829711914,15.5168333053589,3,9,27,1,1,22
"Montana",1996,1,0,0,36.8255462646484,0.252559989690781,38.5,0,1,0,5.55044651031494,0.109999999403954,41.6210289001465,163.273742675781,12085.705078125,1.61000001430511,92.7472763061523,20.0326633453369,13.7017040252686,4,9,1,1,0,22
"Montana",1997,1,0,0,40.557014465332,0.226674005389214,38.5,0,1,1,10.7133617401123,0.109999999403954,41.6210289001465,120.434585571289,22430.06640625,2.04200005531311,92.7472763061523,22.0451107025146,13.7073764801025,2,4,8,1,0,22
"Montana",1998,1,1,0,45.5070114135742,0.178453996777534,33.826530456543,0,1,0.75,10.7133617401123,0.109999999403954,41.6210289001465,109.935005187988,19138.20703125,1.32099997997284,90.5999984741211,20.0326633453369,13.7165536880493,2,36,64,1,0,22
"Montana",1999,1,0,1,40.557014465332,0.178453996777534,35.5,0,1,0,4.14594459533691,0.109999999403954,38.3367805480957,157.371398925781,22430.06640625,2.04200005531311,90.5999984741211,19.2610473632812,13.7165536880493,4,1,8,1,0,22
"Montana",2000,1,0,0,44.1968536376953,0.226674005389214,38.5,0,1,0,16.7465019226074,0.109999999403954,42.3743591308594,120.434585571289,26658.314453125,2.04200005531311,92.7472763061523,23.4699630737305,13.6988248825073,6,36,64,1,0,22
"Montana",2001,1,1,0,45.5070114135742,0.171293005347252,35.5,0,0,0,5.55044651031494,0.109999999403954,46.0198402404785,120.434585571289,12085.705078125,2.36800003051758,92.7472763061523,19.2610473632812,13.7165536880493,4,36,125,1,0,22
"Montana",2002,1,1,1,37.5735244750977,0.171293005347252,35.5,0,0,0.75,4.14594459533691,0.109999999403954,41.6210289001465,157.371398925781,24765.7578125,3.51999998092651,92.7472763061523,25.31667137146,13.6988248825073,5,25,216,1,0,22
"Montana",2003,1,0,1,37.5735244750977,0.226674005389214,38.5,0,0,0,10.7133617401123,0.109999999403954,42.3743591308594,138.340911865234,22430.06640625,3.11100006103516,92.7472763061523,19.2610473632812,13.7165536880493,6,4,64,1,0,22
"Montana",2004,1,0,0,38.3321838378906,0.171293005347252,35.5,0,0,0,16.7465019226074,0.109999999403954,49.824089050293,157.371398925781,12085.705078125,2.04200005531311,92.7472763061523,21.4591484069824,13.6988248825073,2,4,216,1,0,22
"Montana",2005,1,1,0,38.3321838378906,0.316002994775772,33.826530456543,0,0,1,5.49486017227173,0.109999999403954,41.6210289001465,149.766708374023,24765.7578125,1.61000001430511,92.7472763061523,19.2610473632812,13.7017040252686,5,9,27,1,0,22
"Montana",2006,1,1,0,45.5070114135742,0.316002994775772,33.826530456543,0,1,0,5.55044651031494,0.109999999403954,46.0198402404785,120.434585571289,14504.4892578125,3.11100006103516,92.7472763061523,22.0451107025146,13.7073764801025,5,25,216,1,0,22
"Nevada",1996,1,0,0,56.0854949951172,0.226674005389214,51.1904792785645,1,1,0.400000005960464,7.40669536590576,0.159999996423721,49.7561798095703,119.007522583008,21971.62890625,6.43599987030029,84.2625427246094,29.6495304107666,14.3261280059814,2,9,64,1,0,22
"Nevada",1997,1,0,1,49.3920783996582,0.226674005389214,51.1904792785645,0,0,0.400000005960464,2.57821154594421,0.159999996423721,32.0970001220703,148.228302001953,14162.7900390625,5.69899988174438,84.2625427246094,27.1176509857178,14.3261280059814,3,4,8,1,1,22
"New Hampshire",1996,1,0,0,47.9647979736328,0.226674005389214,26.5306091308594,0,1,0.333333343267441,5.45004987716675,0.0419999994337559,34.5677108764648,78.7285003662109,6198.1767578125,1.07200002670288,98.0329971313477,31.0356693267822,13.9765396118164,2,16,8,1,0,22
"New Hampshire",1997,1,1,0,49.154972076416,0.171293005347252,37.3576011657715,1,1,0.333333343267441,15.4368810653687,0.0419999994337559,34.5677108764648,78.7285003662109,5751.92236328125,1.07200002670288,98.0329971313477,31.0356693267822,14.0027694702148,4,16,27,1,0,22
"New Hampshire",1998,1,0,0,49.154972076416,0.226674005389214,36.9660797119141,1,1,0.333333343267441,15.5980749130249,0.0419999994337559,30.7174301147461,75.8414306640625,5806.28271484375,1.13199996948242,98.0329971313477,31.0356693267822,14.0160112380981,2,4,8,1,1,22
"New Jersey",1996,1,1,0,54.7823867797852,0.316002994775772,40,0,1,0,17.7577648162842,0.254999995231628,67.9235534667969,162.993316650391,23651.337890625,4.40199995040894,79.3055114746094,35.359561920166,15.9219360351562,4,9,8,1,0,22
"New Jersey",1997,1,0,1,54.3746719360352,0.171293005347252,38.75,0,1,0,17.7577648162842,0.254999995231628,61.6354904174805,141.48127746582,29754.787109375,4.11899995803833,79.3055114746094,34.2118606567383,15.9219360351562,2,9,1,1,0,22
"New Jersey",1998,1,0,0,55.1901054382324,0.226674005389214,38.75,0,1,0,9.38396835327148,0.254999995231628,66.6520080566406,172.495758056641,29754.787109375,5.31500005722046,79.3055114746094,35.359561920166,15.9134788513184,3,9,27,1,0,22
"New Jersey",1999,1,0,0,55.1901054382324,0.316002994775772,40,0,1,0,17.7577648162842,0.254999995231628,67.9235534667969,172.495758056641,20016.951171875,4.11899995803833,79.3055114746094,30.6129417419434,15.9389200210571,4,4,1,1,0,22
"New Jersey",2000,1,1,1,54.7823867797852,0.171293005347252,38.75,0,1,0,25.4680099487305,0.254999995231628,61.6354904174805,141.48127746582,20016.951171875,4.40199995040894,79.3055114746094,35.359561920166,15.9302492141724,1,16,64,1,0,22
"New Jersey",2001,1,0,0,54.7823867797852,0.171293005347252,38.75,0,1,0,9.38396835327148,0.254999995231628,61.7183609008789,141.48127746582,29754.787109375,5.31500005722046,79.3055114746094,30.6129417419434,15.9134788513184,4,1,64,1,0,22
"New Jersey",2002,1,0,0,54.7823867797852,0.252559989690781,40,0,1,0,22.0255565643311,0.254999995231628,66.6520080566406,141.48127746582,26566.8203125,4.11899995803833,79.3055114746094,30.6129417419434,15.9389200210571,3,1,1,1,0,22
"New Jersey",2003,1,0,1,54.7823867797852,0.226674005389214,38.75,0,1,0,22.0255565643311,0.254999995231628,61.6354904174805,153.789916992188,20016.951171875,4.11899995803833,79.3055114746094,34.2118606567383,15.9302492141724,1,9,1,1,0,22
